code,name,sector,score,stars,linkage,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
4443,Ｓａｎｓａｎ,情報・通信業,49.0,★★☆☆☆,30.0,0.0,2.0,0.0,10.0,7.0,0.0,0.0,見送り(地合い🔴),Microsoft,5.2,25.0,5.2,13.0,1783,1989.0,11.3,0.8,3415,Microsoft+18.1%連動(β0.55) 未反応+5.2% / MA上昇配列 / パーフェクトオーダー / 増収+20% / ROE36%
4722,フューチャー,情報・通信業,48.1,★★☆☆☆,25.6,0.0,10.0,0.0,9.0,8.5,0.0,-5.0,見送り(地合い🔴),Microsoft,3.2,60.2,5.2,24.5,2190,2445.0,10.6,3.2,3239,Microsoft+18.1%連動(β0.35) 未反応+3.2% / 出来高急増3.2倍 / 買い出来高優勢 / 資金流入増 / MA上昇配列 / 52週高値目前 / RSI過熱(85)⚠ / 過熱⚠25MA+25% / ROE20% / PER18倍
6501,日立製作所,電気機器,48.1,★★☆☆☆,11.6,20.0,5.3,0.0,5.7,5.5,0.0,0.0,見送り(地合い🔴),Amazon,-0.2,19.2,3.0,10.0,4956,5267.0,8.6,1.6,60693,Amazon+17.6%連動(β0.26) / 量子(+10.1%) / 買い出来高優勢 / 増収+20%
3984,ユーザーローカル,情報・通信業,48.0,★★☆☆☆,30.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,見送り(地合い🔴),Microsoft,6.9,11.6,2.7,3.2,1716,1816.0,6.1,0.9,130,Microsoft+18.1%連動(β0.41) 未反応+6.9% / MA上昇配列 / 増収+16% / ROE20% / PER18倍
6098,リクルートホールディングス,サービス業,47.2,★★☆☆☆,30.0,0.0,2.0,0.0,8.2,7.0,0.0,0.0,見送り(地合い🔴),Microsoft,7.4,14.3,3.6,2.5,11638,12550.0,4.1,1.3,52521,Microsoft+18.1%連動(β0.42) 未反応+7.4% / MA上昇配列 / パーフェクトオーダー / ROE31%
8035,東京エレクトロン,電気機器,47.2,★★☆☆☆,29.5,6.0,4.7,0.0,0.0,7.0,0.0,0.0,見送り(地合い🔴),Amazon,18.6,-17.6,8.8,-18.1,45693,55500.0,-11.4,3.2,307615,Amazon+17.6%連動(β0.40) 未反応+18.6% / 半導体製造装置(-13.0%) / 出来高急増3.2倍 / 増収+33% / ROE31%
3994,マネーフォワード,情報・通信業,47.0,★★☆☆☆,30.0,0.0,3.0,0.0,10.0,4.0,0.0,0.0,見送り(地合い🔴),Microsoft,14.9,29.1,7.5,9.2,4632,5455.0,0.9,0.9,3202,Microsoft+18.1%連動(β0.59) 未反応+14.9% / MA上昇配列 / パーフェクトオーダー / 増収+24%
6504,富士電機,電気機器,46.5,★★☆☆☆,18.0,9.3,4.7,0.0,6.0,6.5,2.0,0.0,見送り(地合い🔴),Microsoft,-2.4,12.7,5.2,9.2,12787,14285.0,10.5,3.2,13250,Microsoft+18.1%連動(β0.42) / AIデータセンター・電力(+1.6%) / 出来高急増3.2倍 / 開示[業績予想の修正](3日前) / PER21倍
3923,ラクス,情報・通信業,46.2,★★☆☆☆,30.0,0.0,1.0,0.0,6.7,8.5,0.0,0.0,見送り(地合い🔴),Microsoft,7.2,11.7,4.2,4.9,971,1060.0,10.3,1.0,1960,Microsoft+18.1%連動(β0.56) 未反応+7.2% / MA上昇配列 / 増収+20% / ROE55%
7741,ＨＯＹＡ,精密機器,46.0,★★☆☆☆,27.4,0.0,5.3,0.0,2.2,8.5,2.6,0.0,見送り(地合い🔴),Microsoft,6.4,2.8,2.7,-1.6,23351,24675.0,0.5,2.1,26545,Microsoft+18.1%連動(β0.34) 未反応+6.4% / 出来高増2.1倍 / 開示[自己株式取得](2日前) / 増収+16% / ROE27%
6323,ローツェ,機械,46.0,★★☆☆☆,30.0,6.0,3.0,0.0,0.0,7.0,0.0,0.0,見送り(地合い🔴),Amazon,19.9,-8.8,10.9,-10.6,3119,3989.0,-9.2,1.3,15437,Amazon+17.6%連動(β0.47) 未反応+19.9% / 半導体製造装置(-13.0%) / 資金流入増 / ROE15%
