code,name,sector,score,stars,linkage,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
6871,日本マイクロニクス,電気機器,32.9,★☆☆☆☆,25.9,6.0,0.0,0.0,1.0,0.0,0.0,0.0,,Micron,15.0,-0.7,9.1,-7.0,12254,14970.0,-9.5,0.7,21482,Micron+13.8%連動(β0.40) 未反応+15.0% / 半導体製造装置(-6.5%)
6323,ローツェ,機械,32.8,★☆☆☆☆,23.8,6.0,2.0,0.0,1.0,0.0,0.0,0.0,,Micron,8.0,-3.5,9.6,-6.8,3505,4343.0,-7.3,1.0,13196,Micron+13.8%連動(β0.34) 未反応+8.0% / 半導体製造装置(-6.5%)
7735,ＳＣＲＥＥＮホールディングス,電気機器,32.6,★☆☆☆☆,22.4,6.0,2.0,0.0,2.2,0.0,0.0,0.0,,Micron,10.7,9.8,8.2,-1.9,14186,16980.0,-4.4,0.8,63735,Micron+13.8%連動(β0.30) 未反応+10.7% / 半導体製造装置(-6.5%)
6590,芝浦メカトロニクス,電気機器,32.5,★☆☆☆☆,23.0,0.0,1.0,0.0,8.5,0.0,0.0,0.0,,Micron,5.5,21.8,10.9,4.1,4187,5360.0,-4.8,0.8,15131,Micron+13.8%連動(β0.32) 未反応+5.5% / MA上昇配列 / パーフェクトオーダー
8035,東京エレクトロン,電気機器,32.3,★☆☆☆☆,24.3,6.0,1.0,0.0,1.0,0.0,0.0,0.0,,Micron,11.3,-4.5,6.7,-8.2,57696,66570.0,-6.6,0.8,320793,Micron+13.8%連動(β0.36) 未反応+11.3% / 半導体製造装置(-6.5%)
6857,アドバンテスト,電気機器,31.5,★☆☆☆☆,24.5,6.0,0.0,0.0,1.0,0.0,0.0,0.0,,Micron,5.5,2.1,7.0,-2.8,25485,29630.0,2.8,1.2,269313,Micron+13.8%連動(β0.36) 未反応+5.5% / HBM・後工程(-4.6%)
5803,フジクラ,非鉄金属,31.3,★☆☆☆☆,25.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,Lumentum,8.0,-14.2,8.5,-12.5,3876,4672.0,-6.7,0.6,278925,Lumentum+18.6%連動(β0.29) 未反応+8.0% / 光通信・電線(-6.2%)
5801,古河電気工業,非鉄金属,31.3,★☆☆☆☆,25.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,Lumentum,8.2,-31.1,9.2,-18.8,2791,3419.0,-4.7,0.6,99581,Lumentum+18.6%連動(β0.29) 未反応+8.2% / 光通信・電線(-6.2%)
7729,東京精密,精密機器,30.2,★☆☆☆☆,22.2,6.0,1.0,0.0,1.0,0.0,0.0,0.0,,Lumentum,4.9,0.2,7.0,-4.5,15639,18185.0,-3.3,1.2,9218,Lumentum+18.6%連動(β0.22) 未反応+4.9% / HBM・後工程(-4.6%)
6146,ディスコ,機械,30.2,★☆☆☆☆,24.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,Micron,11.6,-14.5,7.2,-13.4,57191,66840.0,-5.7,1.1,114254,Micron+13.8%連動(β0.35) 未反応+11.6% / HBM・後工程(-4.6%)
