code,name,sector,score,stars,linkage,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
6857,アドバンテスト,電気機器,58.89999999999999,★★★☆☆,17.4,20.0,0.0,0.0,10.7,7.0,3.8,0.0,見送り(地合い🔴),Coherent,-13.8,25.0,8.3,14.4,28124,33720.0,33.8,0.9,300262,Coherent+24.9%連動(β0.28) / HBM・後工程(+33.3%) / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](2日前) / 開示[業績予想の修正](7日前) / 増収+39% / ROE57%
7729,東京精密,精密機器,55.7,★★★☆☆,14.2,20.0,5.3,0.0,8.7,7.5,0.0,0.0,見送り(地合い🔴),Coherent,-15.7,14.0,7.0,4.1,16144,18755.0,27.1,2.1,9737,Coherent+24.9%連動(β0.23) / HBM・後工程(+33.3%) / 出来高増2.1倍 / MA上昇配列 / パーフェクトオーダー / 増収+19%
4062,イビデン,電気機器,55.60000000000001,★★★☆☆,17.7,20.0,0.0,0.0,7.7,6.0,4.2,0.0,見送り(地合い🔴),Coherent,-41.9,10.5,9.9,10.4,16290,20330.0,50.9,1.1,145125,Coherent+24.9%連動(β0.28) / HBM・後工程(+33.3%) / MA上昇配列 / パーフェクトオーダー / 開示[業績予想の修正](1日前) / 開示[株式分割](1日前) / 増収+26%
6954,ファナック,電気機器,54.1,★★★☆☆,21.6,20.0,2.0,0.0,0.0,7.5,3.0,0.0,見送り(地合い🔴),Emerson,6.3,-0.4,6.4,-5.6,5632,6460.0,-0.0,1.2,49288,Emerson+8.4%連動(β0.45) 未反応+6.3% / ロボット(+17.4%) / 開示[自己株式の取得](0日前) / 増収+18%
6871,日本マイクロニクス,電気機器,53.8,★★★☆☆,16.1,20.0,2.0,0.0,8.7,7.0,0.0,0.0,見送り(地合い🔴),Coherent,-27.0,13.3,9.8,5.2,12814,15920.0,41.5,0.9,20056,Coherent+24.9%連動(β0.26) / 半導体製造装置(+28.3%) / MA上昇配列 / パーフェクトオーダー / 増収+26% / ROE24%
5801,古河電気工業,非鉄金属,51.2,★★★☆☆,17.5,20.0,4.0,0.0,3.7,6.0,0.0,0.0,見送り(地合い🔴),Coherent,-34.1,15.0,8.1,11.6,3284,3919.0,41.4,1.6,64651,Coherent+24.9%連動(β0.28) / 光通信・電線(+23.5%) / ROE19%
6323,ローツェ,機械,50.3,★★★☆☆,15.8,20.0,3.0,0.0,6.0,5.5,0.0,0.0,見送り(地合い🔴),Coherent,-25.8,10.3,8.6,1.8,3721,4498.0,30.4,0.8,16302,Coherent+24.9%連動(β0.25) / 半導体製造装置(+28.3%) / 資金流入増 / MA上昇配列 / パーフェクトオーダー / ROE15%
6508,明電舎,電気機器,49.9,★★☆☆☆,10.5,20.0,5.3,0.0,9.5,8.0,1.6,-5.0,見送り(地合い🔴),Coherent,-30.4,29.4,5.3,21.9,10061,11250.0,40.8,1.8,2592,Coherent+24.9%連動(β0.17) / AIデータセンター・電力(+14.2%) / 買い出来高優勢 / 52週高値目前 / 過熱⚠25MA+22% / 開示[業績予想の修正](5日前) / 増収+26% / ROE18% / PER22倍
6501,日立製作所,電気機器,48.3,★★☆☆☆,10.0,20.0,3.3,0.0,6.7,5.5,2.8,0.0,見送り(地合い🔴),Emerson,-0.2,19.1,3.1,11.7,5132,5476.0,10.5,1.1,62443,Emerson+8.4%連動(β0.47) / AIデータセンター・電力(+14.2%) / 買い出来高優勢 / 開示[自己株式の取得](1日前) / 増収+20%
5803,フジクラ,非鉄金属,47.7,★★☆☆☆,18.0,20.0,0.0,0.0,3.7,6.0,0.0,0.0,見送り(地合い🔴),Coherent,-29.0,8.3,7.3,6.7,4335,5073.0,34.9,1.1,194800,Coherent+24.9%連動(β0.29) / 光通信・電線(+23.5%) / 増収+22% / ROE32%
