code,name,sector,score,stars,linkage,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
6517,デンヨー,電気機器,32.3,★☆☆☆☆,14.5,0.0,2.0,0.0,11.0,0.0,4.8,0.0,,Skyworks,3.9,21.1,4.5,12.4,3836,4215.0,5.0,1.2,264,Skyworks+5.7%連動(β0.20) 未反応+3.9% / MA上昇配列 / パーフェクトオーダー / 開示[業績予想の修正](3日前) / 開示[自己株式の取得](6日前)
6315,ＴＯＷＡ,機械,32.3,★☆☆☆☆,16.6,10.2,4.0,0.0,1.5,0.0,0.0,0.0,,Microchip,9.3,-12.2,8.8,-13.0,2084,2532.0,-4.4,2.0,13656,Microchip+5.0%連動(β0.37) 未反応+9.3% / HBM・後工程(+2.1%)
6871,日本マイクロニクス,電気機器,31.999999999999996,★☆☆☆☆,22.9,6.4,0.0,0.0,2.7,0.0,0.0,0.0,,Coherent,5.5,-13.0,11.1,-8.3,10679,13710.0,1.0,0.9,18894,Coherent+17.1%連動(β0.26) 未反応+5.5% / 半導体製造装置(+0.2%)
5310,東洋炭素,ガラス・土石製品,31.3,★☆☆☆☆,3.3,20.0,2.0,0.0,6.0,0.0,0.0,0.0,,Microchip,-7.4,6.7,4.8,4.8,6520,7220.0,9.1,1.3,815,Microchip+5.0%連動(β0.26) / 核融合(+7.3%)
6323,ローツェ,機械,31.1,★☆☆☆☆,22.7,6.4,2.0,0.0,0.0,0.0,0.0,0.0,,Coherent,4.8,-10.6,9.7,-9.2,3190,3954.0,-0.9,0.6,16081,Coherent+17.1%連動(β0.25) 未反応+4.8% / 半導体製造装置(+0.2%) / 資金流入増
8035,東京エレクトロン,電気機器,30.3,★☆☆☆☆,22.2,6.4,0.0,0.0,0.0,0.0,1.7,0.0,,Coherent,5.0,-20.1,7.9,-14.7,45903,54500.0,-1.8,0.6,290063,Coherent+17.1%連動(β0.24) 未反応+5.0% / 半導体製造装置(+0.2%) / 開示[自己株式の取得](6日前)
4062,イビデン,電気機器,30.099999999999998,★☆☆☆☆,12.0,10.2,0.0,0.0,5.0,0.0,2.9,0.0,,Coherent,-18.2,1.1,10.3,6.3,15169,19110.0,14.8,1.1,150063,Coherent+17.1%連動(β0.28) / HBM・後工程(+2.1%) / 開示[業績予想の修正](5日前) / 開示[株式分割](5日前)
6875,メガチップス,電気機器,29.599999999999998,★☆☆☆☆,7.9,0.0,5.3,0.0,6.0,8.0,2.4,0.0,,Coherent,-17.4,8.5,4.4,13.2,10120,11100.0,22.5,2.4,1319,Coherent+17.1%連動(β0.18) / 出来高増2.4倍 / 開示[自己株式取得](3日前) / 増収+56% / ROE18% / PER19倍
6324,ハーモニック・ドライブ・システムズ,機械,29.0,★☆☆☆☆,0.0,16.9,1.0,0.0,9.0,0.0,2.1,0.0,,,0.0,-1.5,7.9,1.9,6036,7160.0,16.6,1.0,11210,ロボット(+5.5%) / MA上昇配列 / パーフェクトオーダー / 開示[業績予想の修正](2日前)
6806,ヒロセ電機,電気機器,28.7,★☆☆☆☆,10.2,0.0,3.3,0.0,2.2,7.5,5.5,0.0,,Albemarle,2.4,0.7,4.5,-1.7,24547,26995.0,-1.4,0.8,5887,Albemarle+8.5%連動(β0.14) 未反応+2.4% / 買い出来高優勢 / 開示[業績予想の修正](5日前) / 開示[自己株式の取得](5日前) / 増収+27%
6506,安川電機,電気機器,28.599999999999998,★☆☆☆☆,8.0,16.9,1.0,0.0,2.7,0.0,0.0,0.0,,Coherent,-3.5,-19.6,5.3,-6.3,4706,5266.0,8.2,0.5,47463,Coherent+17.1%連動(β0.19) / ロボット(+5.5%)
6762,ＴＤＫ,電気機器,28.5,★☆☆☆☆,19.3,0.0,0.0,0.0,2.7,6.5,0.0,0.0,,Coherent,6.3,-8.5,5.8,-4.8,2641,2988.0,-0.7,0.7,41312,Coherent+17.1%連動(β0.17) 未反応+6.3% / 増収+38%
6954,ファナック,電気機器,28.5,★☆☆☆☆,6.3,16.9,2.0,0.0,1.2,0.0,2.1,0.0,,Coherent,-4.4,-1.5,6.1,-3.6,5739,6535.0,-8.4,1.1,50056,Coherent+17.1%連動(β0.15) / ロボット(+5.5%) / 開示[自己株式の取得](4日前)
4114,日本触媒,化学,28.2,★☆☆☆☆,0.0,0.0,9.0,0.0,12.2,7.0,0.0,0.0,,,0.0,20.6,2.4,14.5,2328,2446.0,13.3,8.2,1611,出来高急増8.2倍 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+20% / PER22倍
7716,ナカニシ,精密機器,28.1,★☆☆☆☆,0.0,0.0,6.7,0.0,12.0,0.0,9.4,0.0,,,0.0,9.2,3.4,6.1,3026,3245.0,6.9,3.6,708,出来高急増3.6倍 / MA上昇配列 / パーフェクトオーダー / 開示[上方修正](2日前) / 開示[自己株式の取得](2日前)
6652,ＩＤＥＣ,電気機器,28.0,★☆☆☆☆,2.6,0.0,6.7,0.0,12.2,6.5,0.0,0.0,,Skyworks,-6.4,15.1,3.4,10.1,3448,3700.0,4.7,2.3,474,Skyworks+5.7%連動(β0.18) / 出来高増2.3倍 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+36%
6941,山一電機,電気機器,27.6,★☆☆☆☆,21.6,0.0,3.3,0.0,2.7,0.0,0.0,0.0,,Coherent,10.1,-1.8,11.0,-8.4,6310,8100.0,-5.6,2.3,3555,Coherent+17.1%連動(β0.22) 未反応+10.1% / 出来高増2.3倍
6479,ミネベアミツミ,電気機器,27.5,★☆☆☆☆,18.8,0.0,0.0,0.0,2.7,6.0,0.0,0.0,,Coherent,4.6,-12.3,5.3,-8.0,3303,3694.0,-0.2,1.0,12703,Coherent+17.1%連動(β0.16) 未反応+4.6% / 増収+16% / PER15倍
6141,ＤＭＧ森精機,機械,27.3,★☆☆☆☆,14.7,0.0,0.0,0.0,11.0,0.0,1.6,0.0,,Microchip,3.7,2.5,5.3,0.7,3270,3655.0,-1.7,1.0,5169,Microchip+5.0%連動(β0.29) 未反応+3.7% / MA上昇配列 / パーフェクトオーダー / 開示[業績予想の修正](5日前)
4186,東京応化工業,化学,27.2,★☆☆☆☆,19.7,0.0,2.0,0.0,0.0,5.5,0.0,0.0,,Coherent,3.9,-9.9,7.7,-10.3,7445,8800.0,-0.9,1.6,10494,Coherent+17.1%連動(β0.18) 未反応+3.9% / 増収+93%
7011,三菱重工業,機械,27.0,★☆☆☆☆,0.0,20.0,1.0,0.0,6.0,0.0,0.0,0.0,,,0.0,9.4,3.9,4.6,3728,4044.0,7.4,0.7,75243,核融合(+7.3%)
6859,エスペック,電気機器,26.900000000000002,★☆☆☆☆,5.1,0.0,2.0,0.0,10.0,5.5,4.3,0.0,,Coherent,-4.4,7.9,5.2,2.7,3726,4155.0,6.8,1.4,560,Coherent+17.1%連動(β0.12) / MA上昇配列 / パーフェクトオーダー / 開示[自己株式取得](3日前) / 開示[自己株式の取得](5日前) / PER15倍
8037,カメイ,卸売業,26.9,★☆☆☆☆,0.0,0.0,5.3,0.0,13.7,5.5,2.4,0.0,,,0.0,16.4,2.6,10.9,3931,4150.0,6.5,2.6,206,出来高増2.6倍 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[増配](3日前) / PER11倍
6351,鶴見製作所,機械,26.700000000000003,★☆☆☆☆,0.0,0.0,4.3,0.0,12.0,5.5,4.9,0.0,,,0.0,7.7,3.6,6.8,2265,2442.0,9.7,2.6,147,出来高増2.6倍 / MA上昇配列 / パーフェクトオーダー / 開示[上方修正](3日前) / 開示[自己株式の取得](6日前) / PER23倍
4966,上村工業,化学,26.4,★☆☆☆☆,19.0,0.0,3.0,0.0,2.7,0.0,1.7,0.0,,Coherent,6.0,-5.3,7.4,-6.2,18924,22190.0,-0.8,2.0,2072,Coherent+17.1%連動(β0.16) 未反応+6.0% / 開示[自己株式の取得](6日前)
6702,富士通,電気機器,26.299999999999997,★☆☆☆☆,0.0,13.1,3.3,0.0,8.0,0.0,1.9,0.0,,,0.0,11.5,4.3,6.8,3359,3675.0,0.4,0.8,33075,量子(+3.6%) / 買い出来高優勢 / MA上昇配列 / 開示[自己株式の取得](5日前)
6508,明電舎,電気機器,26.2,★☆☆☆☆,7.2,11.1,2.0,0.0,8.0,0.0,0.9,-3.0,,Coherent,-1.1,23.0,5.7,16.3,9621,10850.0,12.8,1.1,2844,Coherent+17.1%連動(β0.17) / AIデータセンター・電力(+2.5%) / 伸びすぎ注意(25MA+16%) / 開示[業績予想の修正](9日前)
5192,三ツ星ベルト,ゴム製品,26.2,★☆☆☆☆,0.0,0.0,8.0,0.0,13.5,0.0,4.7,0.0,,,0.0,12.0,1.7,6.8,4178,4325.0,5.9,4.0,305,出来高急増4.0倍 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式取得](2日前) / 開示[業績予想の修正](2日前)
6504,富士電機,電気機器,26.0,★☆☆☆☆,7.9,11.1,0.0,0.0,7.0,0.0,0.0,0.0,,Coherent,-0.4,15.9,5.7,10.6,12964,14630.0,2.4,0.7,15165,Coherent+17.1%連動(β0.19) / AIデータセンター・電力(+2.5%)
6787,メイコー,電気機器,25.9,★☆☆☆☆,23.4,0.0,1.0,0.0,1.5,0.0,0.0,0.0,,Coherent,15.8,-24.0,11.9,-21.0,14321,18790.0,-9.1,1.2,10039,Coherent+17.1%連動(β0.27) 未反応+15.8%
4004,レゾナック・ホールディングス,化学,25.9,★☆☆☆☆,9.6,0.0,4.3,0.0,5.0,5.0,2.0,0.0,,Coherent,-12.7,7.2,7.7,9.8,13884,16395.0,19.5,2.9,41206,Coherent+17.1%連動(β0.23) / 出来高増2.9倍 / 開示[業績予想の修正](3日前) / 増収+15%
3167,ＴＯＫＡＩホールディングス,卸売業,25.599999999999998,★☆☆☆☆,0.0,0.0,6.7,0.0,12.5,4.0,2.4,0.0,,,0.0,7.3,2.5,5.6,1158,1219.0,4.9,3.9,316,出来高急増3.9倍 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[自己株式取得](3日前) / PER15倍
5344,ＭＡＲＵＷＡ,ガラス・土石製品,25.4,★☆☆☆☆,22.7,0.0,0.0,0.0,2.7,0.0,0.0,0.0,,Coherent,4.3,-4.2,7.0,-5.0,47824,55600.0,0.1,0.8,8348,Coherent+17.1%連動(β0.25) 未反応+4.3%
6723,ルネサスエレクトロニクス,電気機器,25.3,★☆☆☆☆,22.6,0.0,0.0,0.0,2.7,0.0,0.0,0.0,,Coherent,8.0,-18.9,8.8,-8.2,3099,3757.0,9.2,0.8,63304,Coherent+17.1%連動(β0.25) 未反応+8.0%
4401,ＡＤＥＫＡ,化学,25.200000000000003,★☆☆☆☆,3.1,0.0,8.0,0.0,12.0,0.0,2.1,0.0,,Albemarle,-18.3,16.8,3.5,14.6,4375,4705.0,19.3,6.5,2228,Albemarle+8.5%連動(β0.15) / 出来高急増6.5倍 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 開示[業績予想の修正](2日前)
6282,オイレス工業,機械,25.2,★☆☆☆☆,0.0,0.0,4.0,0.0,13.5,4.0,3.7,0.0,,,0.0,5.1,2.1,2.8,2810,2932.0,2.7,1.5,200,MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[業績予想の修正](3日前) / 開示[自己株式の取得](6日前) / PER17倍
6490,ＰＩＬＬＡＲ,機械,25.099999999999998,★☆☆☆☆,7.0,0.0,4.7,0.0,11.0,0.0,2.4,0.0,,Coherent,-0.4,9.5,8.2,3.5,8601,10280.0,8.3,3.1,1697,Coherent+17.1%連動(β0.16) / 出来高急増3.1倍 / MA上昇配列 / パーフェクトオーダー / 開示[増配](3日前)
6638,ミマキエンジニアリング,電気機器,25.0,★☆☆☆☆,16.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,,Microchip,13.0,-2.4,5.3,-9.5,1697,1900.0,-10.2,2.0,295,Microchip+5.0%連動(β0.32) 未反応+13.0% / PER8倍
7745,Ａ＆Ｄホロンホールディングス,精密機器,24.9,★☆☆☆☆,15.9,0.0,3.0,0.0,6.0,0.0,0.0,0.0,,Microchip,6.4,3.7,5.0,-1.3,2611,2902.0,-3.7,1.3,404,Microchip+5.0%連動(β0.31) 未反応+6.4%
6590,芝浦メカトロニクス,電気機器,24.8,★☆☆☆☆,22.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,Coherent,8.6,-15.5,10.7,-15.9,3391,4310.0,-1.7,1.7,12672,Coherent+17.1%連動(β0.25) 未反応+8.6%
6996,ニチコン,電気機器,24.7,★☆☆☆☆,19.0,0.0,0.0,0.0,2.7,3.0,0.0,0.0,,Coherent,4.2,-13.8,8.3,-9.1,2414,2891.0,-1.3,0.8,4073,Coherent+17.1%連動(β0.16) 未反応+4.2%
6800,ヨコオ,電気機器,24.7,★☆☆☆☆,16.7,0.0,3.3,0.0,2.7,0.0,2.0,0.0,,Coherent,2.5,-14.6,8.7,-10.9,3334,4035.0,0.0,2.5,1012,Coherent+17.1%連動(β0.21) 未反応+2.5% / 出来高増2.5倍 / 開示[業績予想の修正](3日前)
7711,助川電気工業,精密機器,24.7,★☆☆☆☆,0.0,20.0,2.0,0.0,2.7,0.0,0.0,0.0,,,0.0,0.3,6.0,-2.9,3966,4505.0,5.4,1.1,383,核融合(+7.3%)
5830,いよぎんホールディングス,銀行業,24.7,★☆☆☆☆,0.0,0.0,6.3,0.0,13.7,0.0,4.7,0.0,,,0.0,18.9,4.2,9.6,3495,3813.0,4.9,2.7,4341,出来高増2.7倍 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[業績予想の修正](2日前) / 開示[自己株式取得](2日前)
5976,高周波熱錬,金属製品,24.299999999999997,★☆☆☆☆,0.0,0.0,8.0,0.0,12.2,0.0,4.1,0.0,,,0.0,14.7,1.8,7.5,1407,1458.0,5.7,3.6,111,出来高急増3.6倍 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式の取得](2日前) / 開示[設備投資](3日前)
5975,東プレ,金属製品,24.299999999999997,★☆☆☆☆,2.6,0.0,8.0,0.0,13.7,0.0,0.0,0.0,,Microchip,-8.8,18.8,2.9,10.7,2827,3000.0,6.3,3.4,267,Microchip+5.0%連動(β0.21) / 出来高急増3.4倍 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
3110,日東紡績,ガラス・土石製品,24.099999999999998,★☆☆☆☆,20.4,0.0,1.0,0.0,2.7,0.0,0.0,0.0,,Coherent,2.9,-15.7,10.3,-11.6,2242,2825.0,0.9,1.4,19546,Coherent+17.1%連動(β0.27) 未反応+2.9%
6961,エンプラス,電気機器,23.9,★☆☆☆☆,22.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Coherent,13.6,-13.7,11.2,-15.7,7899,10180.0,-10.5,1.2,2738,Coherent+17.1%連動(β0.25) 未反応+13.6%
6951,日本電子,電気機器,23.799999999999997,★☆☆☆☆,11.1,0.0,2.0,0.0,10.7,0.0,0.0,0.0,,Coherent,1.2,16.7,4.3,3.5,7580,8301.0,0.9,0.6,2848,Coherent+17.1%連動(β0.18) 未反応+1.2% / MA上昇配列 / パーフェクトオーダー
6507,シンフォニアテクノロジー,電気機器,23.2,★☆☆☆☆,15.8,0.0,4.7,0.0,2.7,0.0,0.0,0.0,,Microchip,5.7,-8.9,7.5,-8.6,10956,12890.0,-3.3,3.1,2327,Microchip+5.0%連動(β0.30) 未反応+5.7% / 出来高急増3.1倍
5108,ブリヂストン,ゴム製品,23.2,★☆☆☆☆,0.0,0.0,6.3,0.0,15.0,0.0,1.9,0.0,,,0.0,20.7,2.8,10.9,3967,4199.0,5.9,2.2,18336,出来高増2.2倍 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[自己株式の取得](5日前)
9310,日本トランスシティ,倉庫・運輸関連業,23.2,★☆☆☆☆,0.0,0.0,6.3,0.0,15.0,0.0,1.9,0.0,,,0.0,21.1,3.1,10.1,1330,1419.0,5.1,1.8,169,買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[自己株式の取得](5日前)
9619,イチネンホールディングス,サービス業,23.1,★☆☆☆☆,0.0,0.0,6.3,0.0,15.0,0.0,1.8,0.0,,,0.0,16.2,2.5,10.8,2470,2599.0,9.7,2.1,110,出来高増2.1倍 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[業績予想の修正](4日前)
7609,ダイトロン,卸売業,23.1,★☆☆☆☆,5.7,0.0,5.3,0.0,12.0,0.0,3.1,-3.0,,Coherent,-15.9,24.9,5.4,18.8,3776,4230.0,27.4,1.0,748,Coherent+17.1%連動(β0.13) / 買い出来高優勢 / 資金流入増 / MA上昇配列 / パーフェクトオーダー / 伸びすぎ注意(25MA+19%) / 開示[業績予想の修正](6日前) / 開示[自己株式取得](6日前)
4975,ＪＣＵ,化学,23.1,★☆☆☆☆,18.3,0.0,3.3,0.0,1.5,0.0,0.0,0.0,,Coherent,10.0,-16.6,6.7,-13.5,4801,5550.0,-6.1,2.9,737,Coherent+17.1%連動(β0.15) 未反応+10.0% / 出来高増2.9倍
6055,ジャパンマテリアル,サービス業,23.0,★☆☆☆☆,19.3,0.0,1.0,0.0,2.7,0.0,0.0,0.0,,Coherent,6.4,-10.6,6.3,-7.2,1921,2198.0,-3.0,1.4,1876,Coherent+17.1%連動(β0.17) 未反応+6.4%
6266,タツモ,機械,22.900000000000002,★☆☆☆☆,16.8,0.0,4.3,0.0,0.0,0.0,1.8,0.0,,Microchip,19.2,-25.3,12.2,-24.9,2550,3370.0,-15.9,2.4,1819,Microchip+5.0%連動(β0.39) 未反応+19.2% / 出来高増2.4倍 / 開示[業績予想の修正](4日前)
6125,岡本工作機械製作所,機械,22.8,★☆☆☆☆,13.8,0.0,4.3,0.0,4.7,0.0,0.0,0.0,,Coherent,2.2,3.7,7.0,-2.1,4434,5160.0,3.0,2.0,406,Coherent+17.1%連動(β0.17) 未反応+2.2% / 出来高増2.0倍
8032,日本紙パルプ商事,卸売業,22.8,★☆☆☆☆,0.0,0.0,6.7,0.0,13.5,0.0,2.6,0.0,,,0.0,11.8,2.2,7.4,1152,1204.0,7.8,2.3,222,出来高増2.3倍 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式取得](2日前)
6250,やまびこ,機械,22.700000000000003,★☆☆☆☆,2.6,0.0,5.3,0.0,13.7,0.0,1.1,0.0,,Microchip,-9.1,18.5,3.3,12.1,4064,4350.0,12.3,1.5,384,Microchip+5.0%連動(β0.21) / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[子会社化](6日前)
7846,パイロットコーポレーション,その他製品,22.7,★☆☆☆☆,0.0,0.0,5.7,0.0,15.0,0.0,2.0,0.0,,,0.0,15.8,2.4,11.7,1909,2004.5,10.5,3.2,399,出来高急増3.2倍 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[業績予想の修正](3日前)
6976,太陽誘電,電気機器,22.6,★☆☆☆☆,17.8,0.0,0.0,0.0,1.5,1.5,1.8,0.0,,Skyworks,4.5,-30.8,12.9,-21.3,7199,9699.0,-5.1,0.9,261021,Skyworks+5.7%連動(β0.40) 未反応+4.5% / 開示[業績予想の修正](4日前)
4246,ダイキョーニシカワ,化学,22.6,★☆☆☆☆,0.0,0.0,5.3,0.0,10.7,0.0,6.6,0.0,,,0.0,12.2,2.1,7.1,1044,1089.0,5.7,2.3,302,出来高増2.3倍 / MA上昇配列 / パーフェクトオーダー / 開示[増配](2日前) / 開示[増配](3日前)
8163,ＳＲＳホールディングス,小売業,22.599999999999998,★☆☆☆☆,0.0,0.0,8.7,0.0,10.7,1.5,1.7,0.0,,,0.0,23.1,3.5,11.7,1410,1515.0,5.6,2.4,291,出来高増2.4倍 / 買い出来高優勢 / 資金流入増 / MA上昇配列 / パーフェクトオーダー / 開示[子会社化](2日前)
6481,ＴＨＫ,機械,22.400000000000002,★☆☆☆☆,7.6,0.0,3.0,0.0,10.0,0.0,1.8,0.0,,Coherent,-3.5,0.3,6.4,1.8,6273,7194.0,7.4,1.5,10248,Coherent+17.1%連動(β0.18) / MA上昇配列 / パーフェクトオーダー / 開示[業績予想の修正](4日前)
6724,セイコーエプソン,電気機器,22.400000000000002,★☆☆☆☆,2.8,0.0,4.0,0.0,13.5,0.0,2.1,0.0,,Skyworks,-6.3,17.2,3.2,8.6,2970,3175.0,7.6,1.6,5630,Skyworks+5.7%連動(β0.19) / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式取得](4日前)
9962,ミスミグループ本社,卸売業,22.299999999999997,★☆☆☆☆,15.9,0.0,1.0,0.0,3.7,0.0,1.7,0.0,,Albemarle,6.7,-2.0,5.0,-1.6,3372,3748.0,-2.9,1.2,6511,Albemarle+8.5%連動(β0.18) 未反応+6.7% / 開示[自己株式の取得](6日前)
6273,ＳＭＣ,機械,22.2,★☆☆☆☆,6.2,0.0,3.3,0.0,11.0,0.0,1.7,0.0,,Coherent,-2.0,6.2,5.0,3.0,66779,74190.0,5.3,2.8,21670,Coherent+17.1%連動(β0.14) / 出来高増2.8倍 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](6日前)
6498,キッツ,機械,22.0,★☆☆☆☆,14.6,0.0,4.7,0.0,2.7,0.0,0.0,0.0,,Microchip,7.4,-8.9,5.9,-9.4,1846,2091.0,-5.0,3.2,669,Microchip+5.0%連動(β0.21) 未反応+7.4% / 出来高急増3.2倍
6707,サンケン電気,電気機器,21.7,★☆☆☆☆,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Coherent,5.3,-14.7,5.7,-10.3,7458,8426.0,1.0,0.8,1252,Coherent+17.1%連動(β0.23) 未反応+5.3%
3106,倉敷紡績,繊維製品,20.9,★☆☆☆☆,0.0,0.0,5.0,0.0,12.0,0.0,3.9,0.0,,,0.0,11.6,4.4,8.4,9950,10910.0,10.2,2.0,545,MA上昇配列 / パーフェクトオーダー / 開示[業績予想の修正](2日前) / 開示[自己株式の取得](6日前)
6379,レイズネクスト,建設業,20.7,★☆☆☆☆,0.0,0.0,5.3,0.0,12.0,0.0,3.4,0.0,,,0.0,18.3,3.8,11.0,2651,2868.0,-1.5,1.4,530,買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式取得](2日前) / 開示[増配](10日前)
6503,三菱電機,電気機器,20.7,★☆☆☆☆,2.6,11.1,1.0,0.0,6.0,0.0,0.0,0.0,,Microchip,-4.2,3.9,4.7,2.6,5280,5826.0,-1.5,1.0,36190,Microchip+5.0%連動(β0.21) / AIデータセンター・電力(+2.5%)
8377,ほくほくフィナンシャルグループ,銀行業,20.7,★☆☆☆☆,2.5,0.0,3.0,0.0,13.5,0.0,1.7,0.0,,Microchip,-5.6,10.4,4.2,6.3,7372,8053.0,7.8,0.7,4038,Microchip+5.0%連動(β0.20) / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式の取得](6日前)
3374,内外テック,卸売業,20.6,★☆☆☆☆,3.5,0.0,3.0,0.0,12.0,0.0,2.1,0.0,,Skyworks,-9.1,7.6,5.4,6.1,3132,3510.0,12.9,1.6,151,Skyworks+5.7%連動(β0.25) / MA上昇配列 / パーフェクトオーダー / 開示[業績予想の修正](2日前)
5480,日本冶金工業,鉄鋼,20.6,★☆☆☆☆,0.0,0.0,5.3,0.0,13.5,0.0,1.8,0.0,,,0.0,17.2,2.9,11.0,5278,5600.0,11.1,2.2,477,出来高増2.2倍 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[業績予想の修正](4日前)
6627,テラプローブ,電気機器,20.6,★☆☆☆☆,11.6,0.0,0.0,0.0,9.0,0.0,0.0,0.0,,Coherent,-5.3,1.6,9.2,1.9,9477,11600.0,13.2,1.1,1668,Coherent+17.1%連動(β0.27) / MA上昇配列 / パーフェクトオーダー
5901,東洋製罐グループホールディングス,金属製品,20.5,★☆☆☆☆,0.0,0.0,2.0,0.0,13.5,0.0,5.0,0.0,,,0.0,10.1,2.5,5.4,4106,4325.0,6.2,1.0,980,MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[上方修正](4日前) / 開示[自己株式の取得](4日前)
