code,name,sector,score,stars,linkage,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
6315,ＴＯＷＡ,機械,45.7,★★☆☆☆,30.0,14.7,1.0,0.0,0.0,0.0,0.0,0.0,,SK hynix,9.2,-26.1,7.9,-10.5,2114,2512.0,-12.2,1.1,13525,SK hynix+15.4%連動(β0.55) 未反応+9.2% / HBM・後工程(+4.4%)
5801,古河電気工業,非鉄金属,44.5,★★☆☆☆,18.5,20.0,0.0,0.0,6.0,0.0,0.0,0.0,,SK hynix,1.0,7.8,9.2,14.6,3311,4057.0,3.8,0.9,102132,SK hynix+15.4%連動(β0.40) 未反応+1.0% / 光通信・電線(+12.0%)
5310,東洋炭素,ガラス・土石製品,44.0,★★☆☆☆,19.8,15.2,2.0,0.0,7.0,0.0,0.0,0.0,,SK hynix,3.0,2.3,5.3,6.2,6543,7320.0,0.4,0.8,849,SK hynix+15.4%連動(β0.28) 未反応+3.0% / 核融合(+4.6%)
5803,フジクラ,非鉄金属,42.1,★★☆☆☆,17.2,20.0,1.0,0.0,6.0,0.0,0.9,-3.0,,SK hynix,-2.4,10.2,7.8,18.4,4781,5665.0,23.3,1.0,269896,SK hynix+15.4%連動(β0.45) / 光通信・電線(+12.0%) / 伸びすぎ注意(25MA+18%) / 開示[業績予想の修正](9日前)
6857,アドバンテスト,電気機器,41.2,★★☆☆☆,18.0,14.7,0.0,0.0,13.5,0.0,0.0,-5.0,,SK hynix,-6.3,17.1,7.2,20.1,31552,36870.0,12.0,1.0,309288,SK hynix+15.4%連動(β0.54) / HBM・後工程(+4.4%) / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 過熱⚠25MA+20%
7729,東京精密,精密機器,40.4,★★☆☆☆,16.7,14.7,2.0,0.0,7.0,0.0,0.0,0.0,,SK hynix,-3.5,-0.3,5.9,7.1,16874,19145.0,6.4,0.8,9569,SK hynix+15.4%連動(β0.43) / HBM・後工程(+4.4%)
6504,富士電機,電気機器,39.8,★☆☆☆☆,20.5,12.3,0.0,0.0,7.0,0.0,0.0,0.0,,SK hynix,2.9,15.1,5.6,10.7,13229,14900.0,4.0,0.8,15433,SK hynix+15.4%連動(β0.31) 未反応+2.9% / AIデータセンター・電力(+3.1%)
6501,日立製作所,電気機器,39.8,★☆☆☆☆,10.8,18.2,3.3,0.0,7.5,0.0,0.0,0.0,,SK hynix,0.8,20.3,3.0,12.6,5416,5767.0,4.9,0.8,66598,SK hynix+15.4%連動(β0.22) 未反応+0.8% / 量子(+6.1%) / 買い出来高優勢 / MA上昇配列 / RSI過熱(89)⚠
6146,ディスコ,機械,39.7,★☆☆☆☆,18.0,14.7,2.0,0.0,5.0,0.0,0.0,0.0,,SK hynix,-4.6,-10.9,6.7,2.1,56657,65470.0,6.3,0.6,130041,SK hynix+15.4%連動(β0.48) / HBM・後工程(+4.4%)
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,情報・通信業,39.50000000000001,★☆☆☆☆,10.8,17.3,6.7,0.0,4.7,0.0,0.0,0.0,,SK hynix,-6.5,7.5,4.3,10.6,2898,3170.0,10.6,5.3,1165,SK hynix+15.4%連動(β0.28) / 生成AI・ソフト(+5.7%) / 出来高急増5.3倍
6324,ハーモニック・ドライブ・システムズ,機械,38.800000000000004,★☆☆☆☆,27.2,6.0,2.0,0.0,2.7,0.0,0.9,0.0,,SK hynix,15.1,-12.3,9.0,-3.4,5334,6510.0,-8.7,0.8,10505,SK hynix+15.4%連動(β0.39) 未反応+15.1% / ロボット(-1.8%) / 開示[業績予想の修正](9日前)
4980,デクセリアルズ,化学,38.6,★☆☆☆☆,17.1,20.0,0.0,0.0,1.5,0.0,0.0,0.0,,SK hynix,1.0,-19.0,6.1,-8.4,2801,3191.0,3.1,0.7,6074,SK hynix+15.4%連動(β0.36) 未反応+1.0% / 光通信・電線(+12.0%)
5802,住友電気工業,非鉄金属,38.6,★☆☆☆☆,12.9,20.0,2.0,0.0,3.7,0.0,0.0,0.0,,SK hynix,-6.9,-5.7,7.4,3.2,2034,2386.0,10.5,1.1,60257,SK hynix+15.4%連動(β0.33) / 光通信・電線(+12.0%)
6920,レーザーテック,電気機器,38.1,★☆☆☆☆,27.6,9.0,0.0,0.0,1.5,0.0,0.0,0.0,,SK hynix,3.4,-21.8,9.4,-7.3,31547,38820.0,-10.4,0.9,154067,SK hynix+15.4%連動(β0.45) 未反応+3.4% / 半導体製造装置(+1.5%)
6871,日本マイクロニクス,電気機器,37.0,★☆☆☆☆,18.0,9.0,5.3,0.0,4.7,0.0,0.0,0.0,,SK hynix,-0.9,-11.0,9.1,1.6,12274,15020.0,2.6,1.6,21128,SK hynix+15.4%連動(β0.56) / 半導体製造装置(+1.5%) / 買い出来高優勢
5805,ＳＷＣＣ,非鉄金属,36.5,★☆☆☆☆,12.1,20.0,2.0,0.0,6.0,0.0,1.4,-5.0,,SK hynix,-5.2,19.9,6.1,20.8,12514,14260.0,19.2,1.0,6548,SK hynix+15.4%連動(β0.31) / 光通信・電線(+12.0%) / 過熱⚠25MA+21% / 開示[上方修正](9日前)
2760,東京エレクトロン　デバイス,卸売業,36.2,★☆☆☆☆,23.2,0.0,3.0,0.0,10.0,0.0,0.0,0.0,,SK hynix,4.2,12.7,5.8,10.5,3900,4415.0,-1.2,0.5,1031,SK hynix+15.4%連動(β0.29) 未反応+4.2% / MA上昇配列 / パーフェクトオーダー
6323,ローツェ,機械,35.7,★☆☆☆☆,18.0,9.0,0.0,0.0,8.7,0.0,0.0,0.0,,SK hynix,-1.6,-12.3,8.1,1.2,3637,4337.0,4.1,0.6,12897,SK hynix+15.4%連動(β0.52) / 半導体製造装置(+1.5%) / MA上昇配列 / パーフェクトオーダー
4062,イビデン,電気機器,35.7,★☆☆☆☆,18.0,14.7,0.0,0.0,6.0,0.0,0.0,-3.0,,SK hynix,-0.3,7.5,9.6,15.9,16789,20785.0,9.3,1.0,158008,SK hynix+15.4%連動(β0.55) / HBM・後工程(+4.4%) / 伸びすぎ注意(25MA+16%)
6103,オークマ,機械,35.7,★☆☆☆☆,20.0,0.0,2.0,0.0,12.0,0.0,1.7,0.0,,SK hynix,4.6,9.4,4.1,8.4,5049,5500.0,-0.4,0.7,2745,SK hynix+15.4%連動(β0.21) 未反応+4.6% / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](6日前)
