code,name,sector,score,score_raw,days_in_top,rank,stars,linkage,ignition,rs_days,rs_slope,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
6857,アドバンテスト,電気機器,44.4,44.0,5,1,★★★☆☆,10.6,11.0,19,1.8,11.6,0.0,0.0,9.5,0.0,1.3,0.0,監視,NASDAQ,0.0,19.0,5.5,7.2,31537,35400.0,-1.4,0.5,294623,高値圏かつ未過熱 / NASDAQ+2.2%連動(β1.23) 実反応+2.6% / HBM・後工程(+2.8%) / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](8日前)
7177,ＧＭＯフィナンシャルホールディングス,証券、商品先物取引業,38.2,38.2,1,2,★★☆☆☆,0.0,14.0,7,-1.9,0.0,2.0,0.0,13.7,8.5,0.0,0.0,監視,,0.0,4.5,2.1,8.9,1151,1201.0,6.7,0.7,244,RS転換7日目 / 25MA上抜け6日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / ROE21% / PER13倍
8368,百五銀行,銀行業,37.9,36.5,2,3,★★☆☆☆,0.0,11.5,35,13.5,0.0,2.0,0.0,15.0,8.0,0.0,0.0,,,0.0,22.1,3.5,12.4,2269,2442.0,8.2,0.3,1913,RS加速+13.5 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 増収+48% / PER22倍
6508,明電舎,電気機器,37.8,38.4,5,4,★★☆☆☆,0.0,13.0,19,8.0,11.9,4.0,0.0,9.5,0.0,0.0,0.0,,,0.0,34.9,4.7,10.0,10806,11920.0,3.8,0.2,4074,RS加速+8.0 / 高値圏かつ未過熱 / AIデータセンター・電力(+3.0%) / 資金流入増 / MA上昇配列 / パーフェクトオーダー
4373,シンプレクス・ホールディングス,情報・通信業,37.5,37.5,1,5,★★☆☆☆,0.0,12.0,0,-12.3,0.0,2.0,0.0,15.0,8.5,0.0,0.0,,,0.0,1.1,3.1,10.8,1186,1265.0,8.5,1.2,1070,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 増収+20% / ROE22%
5076,インフロニア・ホールディングス,建設業,37.3,37.3,1,6,★★☆☆☆,0.0,14.0,1,4.6,0.0,3.3,0.0,12.0,8.0,0.0,0.0,,,0.0,2.4,2.6,5.2,2697,2845.5,3.3,0.1,4583,RS転換1日目 / RS加速+4.6 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 増収+61% / ROE24% / PER11倍
8706,極東証券,証券、商品先物取引業,36.8,36.8,1,7,★★☆☆☆,0.0,12.0,0,-4.5,0.0,3.3,0.0,12.5,9.0,0.0,0.0,,,0.0,3.0,1.6,6.6,1891,1954.0,2.8,0.5,268,RS転換0日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / RSI過熱(86)⚠ / 増収+66% / PER13倍
4417,グローバルセキュリティエキスパート,情報・通信業,36.7,36.7,1,8,★★☆☆☆,0.0,14.0,0,-1.0,0.0,2.0,0.0,13.7,7.0,0.0,0.0,,,0.0,6.0,5.1,10.4,4494,5000.0,11.1,1.3,251,RS転換0日目 / 25MA上抜け6日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 増収+24% / ROE41%
8418,山口フィナンシャルグループ,銀行業,36.5,36.5,1,9,★★☆☆☆,0.0,14.0,0,1.5,0.0,1.0,0.0,13.5,8.0,0.0,0.0,,,0.0,1.6,2.6,3.7,3034,3201.0,3.1,0.2,1477,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+41% / PER20倍
8338,筑波銀行,銀行業,35.6,31.3,2,10,★★☆☆☆,0.0,16.0,2,6.8,0.0,3.3,0.0,12.0,0.0,0.0,0.0,,,0.0,15.0,4.8,8.1,675,746.0,4.8,0.5,1397,RS転換2日目 / RS加速+6.8 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
8362,福井銀行,銀行業,35.5,35.5,2,11,★★☆☆☆,0.0,13.0,15,7.4,0.0,2.0,0.0,13.5,7.0,0.0,0.0,,,0.0,23.7,4.6,13.0,6531,7200.0,5.0,0.3,493,RS加速+7.4 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+27% / PER20倍
9824,泉州電業,卸売業,35.0,35.0,1,12,★★☆☆☆,0.0,14.0,8,1.7,0.0,2.0,0.0,12.0,7.0,0.0,0.0,,,0.0,12.1,2.5,6.5,6721,7070.0,1.9,0.1,325,RS転換8日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 増収+26% / PER16倍
8714,池田泉州ホールディングス,銀行業,34.8,34.8,1,13,★☆☆☆☆,0.0,18.0,1,7.6,0.0,3.3,0.0,13.5,0.0,0.0,0.0,,,0.0,8.6,2.9,5.3,1036,1099.0,4.2,0.2,1013,RS転換1日目 / RS加速+7.6 / 25MA上抜け3日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
7729,東京精密,精密機器,34.7,40.7,5,14,★☆☆☆☆,6.1,14.0,2,16.9,11.6,2.0,0.0,7.0,0.0,0.0,0.0,,SOX指数,-2.9,11.2,4.4,3.6,16742,18370.0,6.2,0.1,8299,RS転換2日目 / RS加速+16.9 / 高値圏かつ未過熱 / SOX指数+4.0%連動(β0.38) 実反応+4.4% / HBM・後工程(+2.8%)
6501,日立製作所,電気機器,34.5,35.5,4,15,★☆☆☆☆,0.0,4.0,-1,-9.5,20.0,3.3,0.0,8.2,0.0,0.0,0.0,,,0.0,-1.8,2.7,3.9,5262,5565.0,7.1,0.5,61002,25MA上抜け4日目 / 量子(+7.5%) / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
7322,三十三フィナンシャルグループ,銀行業,34.5,32.0,2,16,★☆☆☆☆,0.0,16.0,1,6.2,0.0,1.0,0.0,15.0,0.0,0.0,0.0,,,0.0,8.6,3.5,8.6,1991,2142.0,6.5,0.2,723,RS転換1日目 / RS加速+6.2 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
8343,秋田銀行,銀行業,34.3,30.7,2,17,★☆☆☆☆,0.0,11.5,43,3.2,0.0,4.3,0.0,13.5,0.0,1.4,0.0,,,0.0,18.7,3.6,12.3,8440,9090.0,7.8,0.4,1100,RS加速+3.2 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[株式分割](4日前)
4432,ウイングアーク１ｓｔ,情報・通信業,34.2,34.2,1,18,★☆☆☆☆,0.0,12.0,0,-14.6,0.0,8.0,0.0,7.7,6.5,0.0,0.0,,,0.0,3.3,2.4,12.7,3382,3550.0,8.7,3.1,741,RS転換0日目 / 高値圏かつ未過熱 / 出来高急増3.1倍 / 買い出来高優勢 / MA上昇配列 / PER19倍
7102,日本車輌製造,輸送用機器,34.0,34.0,1,19,★☆☆☆☆,0.0,18.0,1,4.8,0.0,1.0,0.0,9.0,6.0,0.0,0.0,,,0.0,4.5,2.5,4.6,3580,3765.0,2.4,0.5,145,RS転換1日目 / RS加速+4.8 / 25MA上抜け6日目 / 高値圏かつ未過熱 / MA上昇配列 / ROE17% / PER5倍
4062,イビデン,電気機器,34.0,34.7,5,20,★☆☆☆☆,6.1,9.0,16,37.2,11.6,2.0,0.0,6.0,0.0,0.0,0.0,,SOX指数,-8.7,44.0,6.8,11.0,17908,20710.0,7.9,0.4,152811,RS加速+37.2 / SOX指数+4.0%連動(β0.38) 実反応+10.2% / HBM・後工程(+2.8%)
8361,大垣共立銀行,銀行業,34.0,31.5,2,21,★☆☆☆☆,0.0,16.0,1,8.1,0.0,2.0,0.0,13.5,0.0,0.0,0.0,,,0.0,8.6,3.2,5.9,7679,8210.0,3.7,0.3,1377,RS転換1日目 / RS加速+8.1 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
7384,プロクレアホールディングス,銀行業,33.8,33.8,1,22,★☆☆☆☆,0.0,16.0,3,7.8,0.0,3.3,0.0,9.5,5.0,0.0,0.0,,,0.0,13.8,4.2,7.9,4321,4715.0,5.2,0.2,403,RS転換3日目 / RS加速+7.8 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
5803,フジクラ,非鉄金属,33.6,40.1,5,23,★☆☆☆☆,9.9,9.0,14,26.6,16.0,3.0,0.0,2.2,0.0,0.0,0.0,,Lumentum,-6.3,38.9,6.7,8.5,4720,5454.0,3.3,0.3,344383,RS加速+26.6 / Lumentum+15.2%連動(β0.16) 実反応+8.7% / 光通信・電線(+5.0%)
8392,大分銀行,銀行業,33.5,33.5,1,24,★☆☆☆☆,0.0,18.0,1,8.3,0.0,2.0,0.0,13.5,0.0,0.0,0.0,,,0.0,9.8,3.5,6.6,2713,2920.0,5.7,0.4,646,RS転換1日目 / RS加速+8.3 / 25MA上抜け3日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
3399,丸千代山岡家,小売業,33.5,33.5,1,25,★☆☆☆☆,0.0,12.0,7,-0.1,0.0,3.3,0.0,13.7,4.5,0.0,0.0,,,0.0,5.6,3.1,8.2,3796,4045.0,5.6,1.0,294,RS転換7日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / PER21倍
8367,南都銀行,銀行業,33.5,33.5,1,26,★☆☆☆☆,0.0,18.0,1,9.0,0.0,2.0,0.0,13.5,0.0,0.0,0.0,,,0.0,7.0,2.9,5.0,1837,1949.0,4.1,0.3,883,RS転換1日目 / RS加速+9.0 / 25MA上抜け3日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8522,名古屋銀行,銀行業,33.4,38.0,3,27,★☆☆☆☆,0.0,14.0,1,2.9,0.0,1.0,0.0,15.0,8.0,0.0,0.0,,,0.0,6.0,3.3,7.0,6739,7210.0,3.3,0.3,1103,RS転換1日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 増収+19% / PER17倍
6146,ディスコ,機械,33.4,32.3,5,28,★☆☆☆☆,6.7,10.0,2,19.5,11.6,0.0,0.0,4.0,0.0,0.0,0.0,,SOX指数,3.5,8.5,4.8,-0.5,54533,60290.0,-1.7,0.3,96109,RS転換2日目 / RS加速+19.5 / SOX指数+4.0%連動(β0.42) 実反応-1.8% / HBM・後工程(+2.8%)
7380,十六フィナンシャルグループ,銀行業,33.3,33.3,1,29,★☆☆☆☆,0.0,18.0,1,6.5,0.0,3.3,0.0,12.0,0.0,0.0,0.0,,,0.0,5.4,3.3,4.9,2433,2605.0,3.7,0.1,1277,RS転換1日目 / RS加速+6.5 / 25MA上抜け3日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
6702,富士通,電気機器,33.0,33.0,1,30,★☆☆☆☆,0.0,2.0,-1,-19.9,20.0,2.0,0.0,9.0,0.0,0.0,0.0,,,0.0,-6.9,2.9,7.3,3701,3933.0,7.9,0.5,24727,量子(+7.5%) / MA上昇配列
8628,松井証券,証券、商品先物取引業,33.0,33.0,1,31,★☆☆☆☆,0.0,16.0,0,7.0,0.0,3.3,0.0,13.7,0.0,0.0,0.0,,,0.0,6.3,1.9,9.4,1154,1200.0,8.2,1.1,811,RS転換0日目 / RS加速+7.0 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
8388,阿波銀行,銀行業,32.9,32.4,3,32,★☆☆☆☆,0.0,11.5,43,6.8,0.0,4.3,0.0,15.0,0.0,1.6,0.0,,,0.0,15.3,3.3,12.4,9434,10100.0,12.2,0.7,1507,RS加速+6.8 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[株式分割](3日前)
8704,トレイダーズホールディングス,証券、商品先物取引業,32.8,38.5,2,33,★☆☆☆☆,0.0,14.0,8,1.5,0.0,1.0,0.0,13.5,10.0,0.0,0.0,,,0.0,8.7,2.7,6.1,1324,1400.0,1.2,0.4,116,RS転換8日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+59% / ROE24% / PER9倍
6323,ローツェ,機械,32.8,39.8,5,34,★☆☆☆☆,10.7,10.0,2,28.4,12.1,2.0,0.0,5.0,0.0,0.0,0.0,,NASDAQ,-2.1,13.9,4.7,1.7,3754,4142.0,5.4,0.2,8606,RS転換2日目 / RS加速+28.4 / NASDAQ+2.2%連動(β1.24) 実反応+4.8% / 半導体製造装置(+3.1%)
5801,古河電気工業,非鉄金属,32.7,41.0,5,35,★☆☆☆☆,11.3,9.0,17,27.9,16.0,0.0,0.0,4.7,0.0,0.0,0.0,,Lumentum,-8.2,37.2,7.4,8.3,3430,4024.0,5.4,0.3,133527,RS加速+27.9 / Lumentum+15.2%連動(β0.19) 実反応+11.0% / 光通信・電線(+5.0%)
7011,三菱重工業,機械,32.7,32.7,1,36,★☆☆☆☆,0.0,10.0,0,-0.2,17.5,1.0,0.0,4.2,0.0,0.0,0.0,,,0.0,0.5,3.1,1.0,3790,4043.0,2.8,0.3,74562,RS転換0日目 / 25MA上抜け0日目 / 核融合(+5.8%) / MA上昇配列
8035,東京エレクトロン,電気機器,32.4,35.8,5,37,★☆☆☆☆,8.7,10.0,1,18.1,12.1,0.0,0.0,5.0,0.0,0.0,0.0,,NASDAQ,-0.9,1.1,4.0,0.7,52339,56840.0,4.7,0.3,195737,RS転換1日目 / RS加速+18.1 / NASDAQ+2.2%連動(β1.00) 実反応+3.1% / 半導体製造装置(+3.1%)
5844,京都フィナンシャルグループ,銀行業,32.3,27.3,2,38,★☆☆☆☆,0.0,12.0,0,-1.6,0.0,3.3,0.0,12.0,0.0,0.0,0.0,,,0.0,2.7,2.5,4.0,4693,4941.0,2.1,0.2,4457,RS転換0日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
8360,山梨中央銀行,銀行業,32.2,36.8,2,39,★☆☆☆☆,0.0,16.0,1,6.2,0.0,3.3,0.0,9.5,8.0,0.0,0.0,,,0.0,10.6,3.4,5.3,6941,7440.0,4.3,0.4,906,RS転換1日目 / RS加速+6.2 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 増収+30% / PER23倍
5805,ＳＷＣＣ,非鉄金属,32.2,34.3,5,40,★☆☆☆☆,0.0,9.0,17,10.4,16.0,3.3,0.0,6.0,0.0,0.0,0.0,,,0.0,32.5,5.1,14.0,13289,14810.0,6.6,0.3,6958,RS加速+10.4 / 光通信・電線(+5.0%) / 買い出来高優勢
8395,佐賀銀行,銀行業,32.0,24.5,2,41,★☆☆☆☆,0.0,9.5,32,1.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,,,0.0,12.8,3.6,8.4,6114,6590.0,2.0,0.2,441,高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
8345,岩手銀行,銀行業,32.0,32.0,1,42,★☆☆☆☆,0.0,16.0,2,5.9,0.0,1.0,0.0,15.0,0.0,0.0,0.0,,,0.0,10.2,3.5,9.3,2378,2555.0,9.9,0.6,626,RS転換2日目 / RS加速+5.9 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
5537,ＡｌｂａＬｉｎｋ,不動産業,32.0,32.0,1,43,★☆☆☆☆,0.0,18.0,8,11.4,0.0,3.0,0.0,11.0,0.0,0.0,0.0,,,0.0,24.2,7.2,12.1,2858,3340.0,2.6,0.2,309,RS転換8日目 / RS加速+11.4 / 25MA上抜け9日目 / 高値圏かつ未過熱 / 資金流入増 / MA上昇配列 / パーフェクトオーダー
5802,住友電気工業,非鉄金属,31.9,31.1,5,44,★☆☆☆☆,7.1,4.0,-1,10.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,,Lumentum,-1.2,-2.7,5.0,-1.0,1996,2216.0,1.7,0.3,55967,RS加速+10.0 / Lumentum+15.2%連動(β0.12) 実反応+3.0% / 光通信・電線(+5.0%)
6871,日本マイクロニクス,電気機器,31.9,31.400000000000002,5,45,★☆☆☆☆,7.1,10.0,1,20.2,12.1,1.0,0.0,1.2,0.0,0.0,0.0,,SOX指数,3.2,4.4,6.6,-4.1,11619,13380.0,-2.3,0.3,20669,RS転換1日目 / RS加速+20.2 / SOX指数+4.0%連動(β0.44) 実反応-1.4% / 半導体製造装置(+3.1%)
5632,三菱製鋼,鉄鋼,31.5,25.3,2,46,★☆☆☆☆,0.0,9.0,26,-4.3,0.0,4.3,0.0,12.0,0.0,0.0,0.0,,,0.0,8.1,3.2,6.3,2315,2475.0,1.4,0.2,282,高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
8336,武蔵野銀行,銀行業,31.5,31.5,1,47,★☆☆☆☆,0.0,16.0,0,2.9,0.0,2.0,0.0,13.5,0.0,0.0,0.0,,,0.0,2.4,2.5,3.7,2653,2791.0,3.7,0.2,736,RS転換0日目 / 25MA上抜け3日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8386,百十四銀行,銀行業,31.5,31.5,1,48,★☆☆☆☆,0.0,16.0,1,3.9,0.0,2.0,0.0,13.5,0.0,0.0,0.0,,,0.0,7.1,3.4,6.6,2934,3145.0,5.5,0.2,987,RS転換1日目 / RS加速+3.9 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8308,りそなホールディングス,銀行業,31.5,31.5,1,49,★☆☆☆☆,0.0,16.0,2,6.2,0.0,2.0,0.0,13.5,0.0,0.0,0.0,,,0.0,8.0,2.8,7.1,2377,2519.5,6.0,0.6,21804,RS転換2日目 / RS加速+6.2 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,情報・通信業,31.2,30.7,5,50,★☆☆☆☆,0.0,8.0,7,-5.0,11.7,3.0,0.0,8.0,0.0,0.0,0.0,,,0.0,13.8,5.6,13.9,3029,3410.0,3.2,0.7,1357,RS転換7日目 / 生成AI・ソフト(+2.8%) / MA上昇配列
6337,テセック,機械,31.1,23.0,4,51,★☆☆☆☆,4.8,9.0,21,-19.1,0.0,1.0,0.0,8.2,0.0,0.0,0.0,,SOX指数,-4.8,8.1,5.0,5.4,2931,3260.0,6.7,0.1,323,高値圏かつ未過熱 / SOX指数+4.0%連動(β0.30) 実反応+6.0% / MA上昇配列 / パーフェクトオーダー
7735,ＳＣＲＥＥＮホールディングス,電気機器,31.0,33.7,5,52,★☆☆☆☆,6.6,10.0,1,30.1,12.1,0.0,0.0,5.0,0.0,0.0,0.0,,SOX指数,-4.3,8.6,4.2,3.1,12766,13940.0,7.5,0.3,39469,RS転換1日目 / RS加速+30.1 / SOX指数+4.0%連動(β0.41) 実反応+6.0% / 半導体製造装置(+3.1%)
8393,宮崎銀行,銀行業,31.0,31.0,1,53,★☆☆☆☆,0.0,18.0,0,4.5,0.0,2.0,0.0,11.0,0.0,0.0,0.0,,,0.0,4.3,3.3,4.8,2376,2543.0,4.2,0.4,621,RS転換0日目 / RS加速+4.5 / 25MA上抜け3日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
2354,ＹＥ　ＤＩＧＩＴＡＬ,情報・通信業,31.0,31.0,1,54,★☆☆☆☆,0.0,18.0,3,26.5,0.0,2.0,0.0,11.0,0.0,0.0,0.0,,,0.0,19.2,7.7,11.7,1257,1487.0,13.4,0.3,1321,RS転換3日目 / RS加速+26.5 / 25MA上抜け6日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
7389,あいちフィナンシャルグループ,銀行業,31.0,31.0,1,55,★☆☆☆☆,0.0,16.0,1,10.3,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,0.0,8.8,4.6,10.4,1769,1948.0,8.0,0.4,1637,RS転換1日目 / RS加速+10.3 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
5302,日本カーボン,ガラス・土石製品,31.0,31.0,1,56,★☆☆☆☆,0.0,14.0,0,0.1,0.0,2.0,0.0,15.0,0.0,0.0,0.0,,,0.0,3.5,2.5,6.6,4961,5220.0,7.0,0.7,346,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
8550,栃木銀行,銀行業,30.8,30.8,1,57,★☆☆☆☆,0.0,18.0,1,6.2,0.0,3.3,0.0,9.5,0.0,0.0,0.0,,,0.0,8.4,3.4,5.2,1012,1085.0,4.2,0.2,755,RS転換1日目 / RS加速+6.2 / 25MA上抜け2日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
6058,ベクトル,サービス業,30.8,30.8,1,58,★☆☆☆☆,0.0,14.0,9,-3.8,0.0,3.3,0.0,13.5,0.0,0.0,0.0,,,0.0,7.3,3.2,11.2,1926,2057.0,8.3,0.5,637,RS転換9日目 / 25MA上抜け10日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8537,大光銀行,銀行業,30.7,36.2,2,59,★☆☆☆☆,0.0,16.0,1,5.1,0.0,3.3,0.0,12.0,0.0,4.9,0.0,,,0.0,11.2,3.7,8.0,2849,3075.0,3.3,0.2,133,RS転換1日目 / RS加速+5.1 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](2日前) / 開示[自己株式の取得](3日前)
3132,マクニカホールディングス,卸売業,30.7,35.2,2,60,★☆☆☆☆,0.0,18.0,2,10.8,0.0,2.0,0.0,8.2,7.0,0.0,0.0,,,0.0,9.2,4.1,4.3,3333,3630.0,8.9,0.5,3204,RS転換2日目 / RS加速+10.8 / 25MA上抜け2日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 増収+40% / PER23倍
3374,内外テック,卸売業,30.6,35.0,5,61,★☆☆☆☆,0.0,13.0,18,22.8,0.0,3.0,0.0,12.0,7.0,0.0,0.0,,,0.0,40.9,5.4,14.8,3901,4370.0,8.4,0.1,246,RS加速+22.8 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 増収+60% / PER16倍
285A,キオクシアホールディングス,電気機器,30.6,25.1,5,62,★☆☆☆☆,9.1,10.0,2,31.1,0.0,3.3,0.0,2.7,0.0,0.0,0.0,,Lumentum,3.6,19.5,8.9,-0.8,41276,50240.0,-7.5,0.3,2059941,RS転換2日目 / RS加速+31.1 / Lumentum+15.2%連動(β0.15) 実反応-1.4% / 買い出来高優勢
8337,千葉興業銀行,銀行業,30.5,31.3,3,63,★☆☆☆☆,0.0,16.0,0,0.4,0.0,2.0,0.0,12.0,0.0,1.3,0.0,,,0.0,0.4,3.1,3.2,2598,2768.0,2.6,0.4,330,RS転換0日目 / 25MA上抜け5日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](8日前)
8117,中央自動車工業,卸売業,30.5,30.5,1,64,★☆☆☆☆,0.0,16.0,7,1.2,0.0,1.0,0.0,13.5,0.0,0.0,0.0,,,0.0,4.6,2.5,6.4,2174,2287.0,6.7,0.4,265,RS転換7日目 / 25MA上抜け5日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
6855,日本電子材料,電気機器,30.3,26.9,5,65,★☆☆☆☆,8.7,14.0,3,23.5,0.0,2.0,0.0,2.2,0.0,0.0,0.0,,Lumentum,-2.6,22.7,6.4,2.6,5784,6640.0,2.0,0.2,5353,RS転換3日目 / RS加速+23.5 / 25MA上抜け1日目 / Lumentum+15.2%連動(β0.14) 実反応+4.7%
7711,助川電気工業,精密機器,30.3,37.2,2,66,★☆☆☆☆,0.0,12.0,4,21.7,17.5,3.0,0.0,4.7,0.0,0.0,0.0,,,0.0,21.3,4.0,14.6,4908,5340.0,12.4,1.3,348,RS転換4日目 / RS加速+21.7 / 核融合(+5.8%)
6118,アイダエンジニアリング,機械,30.3,30.3,1,67,★☆☆☆☆,0.0,14.0,8,-1.4,0.0,4.3,0.0,12.0,0.0,0.0,0.0,,,0.0,3.7,2.5,6.5,1247,1312.0,3.9,1.3,159,RS転換8日目 / 25MA上抜け10日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
9304,澁澤倉庫,倉庫・運輸関連業,30.2,30.2,1,68,★☆☆☆☆,0.0,16.0,6,3.2,0.0,2.0,0.0,12.2,0.0,0.0,0.0,,,0.0,12.8,3.0,11.8,2025,2153.0,8.2,0.3,478,RS転換6日目 / RS加速+3.2 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8364,清水銀行,銀行業,30.1,25.0,2,69,★☆☆☆☆,0.0,9.5,36,0.0,0.0,2.0,0.0,13.5,0.0,0.0,0.0,,,0.0,14.2,4.0,10.6,2962,3220.0,4.2,0.3,151,高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
7184,富山第一銀行,銀行業,30.0,32.8,2,70,★☆☆☆☆,0.0,16.0,3,7.4,0.0,3.3,0.0,13.5,0.0,0.0,0.0,,,0.0,12.6,4.0,9.8,3163,3440.0,8.3,0.2,642,RS転換3日目 / RS加速+7.4 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
3825,リミックスポイント,小売業,30.0,30.0,1,71,★☆☆☆☆,0.0,10.0,8,2.9,0.0,2.0,0.0,8.0,0.0,10.0,0.0,,,0.0,21.4,7.3,14.7,208,244.0,3.0,1.7,518,RS転換8日目 / MA上昇配列 / 開示[業績予想の修正](0日前) / 開示[業務提携](0日前)
8359,八十二長野銀行,銀行業,30.0,30.0,1,72,★☆☆☆☆,0.0,16.0,0,2.3,0.0,2.0,0.0,12.0,0.0,0.0,0.0,,,0.0,0.2,2.6,3.4,2554,2692.0,4.3,0.2,3655,RS転換0日目 / 25MA上抜け3日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
8366,滋賀銀行,銀行業,30.0,30.0,1,73,★☆☆☆☆,0.0,16.0,1,11.4,0.0,2.0,0.0,12.0,0.0,0.0,0.0,,,0.0,11.2,3.1,7.0,2636,2810.0,5.4,0.2,2099,RS転換1日目 / RS加速+11.4 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
8604,野村ホールディングス,証券、商品先物取引業,29.9,32.5,2,74,★☆☆☆☆,0.0,18.0,0,8.3,0.0,1.0,0.0,13.5,0.0,0.0,0.0,,,0.0,3.4,1.9,4.8,1570,1633.0,6.4,0.3,14122,RS転換0日目 / RS加速+8.3 / 25MA上抜け3日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
7613,シークス,卸売業,29.8,22.8,3,75,★☆☆☆☆,0.0,7.5,32,-5.1,0.0,4.3,0.0,11.0,0.0,0.0,0.0,,,0.0,8.9,2.7,6.1,1559,1648.0,3.3,0.7,423,高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
