code,name,sector,score,score_raw,days_in_top,rank,stars,linkage,ignition,rs_days,rs_slope,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
8078,阪和興業,卸売業,40.1,40.1,1,19,★★★★★,0.0,11.5,33,4.1,0.0,5.3,0.0,15.0,5.5,2.8,0.0,監視,,0.0,10.4,2.1,8.2,1866,1949.0,4.3,1.6,853,RS加速+4.1 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[自己株式の取得](1日前) / PER10倍
4205,日本ゼオン,化学,40.1,41.8,2,20,★★★★★,0.0,16.0,1,8.5,0.0,5.3,0.0,15.0,5.5,0.0,0.0,監視,,0.0,13.6,2.4,9.5,2494,2618.0,8.8,1.6,2189,RS転換1日目 / RS加速+8.5 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / PER14倍
6702,富士通,電気機器,40.1,49.699999999999996,4,21,★★★★★,0.0,16.0,1,4.1,16.4,3.3,0.0,9.0,5.0,0.0,0.0,監視,,0.0,9.7,3.0,6.5,3712,3947.0,5.9,0.9,23726,RS転換1日目 / RS加速+4.1 / 高値圏かつ未過熱 / 量子(+5.2%) / 買い出来高優勢 / MA上昇配列 / ROE16% / PER23倍
4812,電通総研,情報・通信業,40.1,41.5,2,22,★★★★★,0.0,18.0,1,3.5,0.0,4.0,0.0,13.5,6.0,0.0,0.0,監視,,0.0,2.6,1.8,4.6,2751,2853.0,4.7,2.0,2336,RS転換1日目 / RS加速+3.5 / 25MA上抜け10日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / ROE18%
5482,愛知製鋼,鉄鋼,40.0,40.0,1,23,★★★★★,0.0,18.0,1,6.2,0.0,4.0,0.0,13.5,4.5,0.0,0.0,監視,,0.0,6.0,2.5,5.5,3197,3365.0,5.0,1.9,442,RS転換1日目 / RS加速+6.2 / 25MA上抜け8日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / PER20倍
5423,東京製鐵,鉄鋼,39.8,39.8,1,24,★★★★☆,0.0,18.0,0,7.9,0.0,4.0,0.0,12.0,3.0,2.8,0.0,監視,,0.0,4.3,2.0,4.9,1746,1819.0,6.7,1.9,533,RS転換0日目 / RS加速+7.9 / 25MA上抜け0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](1日前) / PER16倍
8707,岩井コスモホールディングス,証券、商品先物取引業,39.8,43.8,4,25,★★★★☆,0.0,16.0,9,4.5,0.0,4.3,0.0,13.5,10.0,0.0,0.0,監視,,0.0,9.1,2.3,6.6,4484,4700.0,2.6,1.3,527,RS転換9日目 / RS加速+4.5 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+40% / ROE17% / PER11倍
6301,小松製作所,機械,39.8,39.8,1,26,★★★★☆,0.0,16.0,1,1.6,0.0,1.0,0.0,13.5,6.5,2.8,0.0,監視,,0.0,8.0,2.5,3.8,7134,7507.0,0.9,0.9,19233,RS転換1日目 / 25MA上抜け8日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式の取得](1日前) / PER18倍
6351,鶴見製作所,機械,39.6,40.8,2,27,★★★★☆,0.0,16.0,10,8.2,0.0,3.0,0.0,13.5,5.5,2.8,0.0,監視,,0.0,14.4,2.7,9.7,2452,2594.0,8.1,0.7,187,RS転換10日目 / RS加速+8.2 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式の取得](1日前) / PER24倍
7278,エクセディ,輸送用機器,39.6,39.599999999999994,1,28,★★★★☆,0.0,16.0,0,4.1,0.0,3.3,0.0,13.5,4.0,2.8,0.0,監視,,0.0,4.1,1.3,2.9,6117,6280.0,1.3,1.0,1099,RS転換0日目 / RS加速+4.1 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式の取得](1日前) / PER21倍
7186,横浜フィナンシャルグループ,銀行業,39.5,40.0,2,29,★★★★☆,0.0,18.0,1,9.9,0.0,2.0,0.0,13.5,6.5,0.0,0.0,監視,,0.0,4.7,2.4,3.7,1860,1956.0,2.5,1.0,6903,RS転換1日目 / RS加速+9.9 / 25MA上抜け5日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / PER21倍
7240,ＮＯＫ,輸送用機器,39.5,39.5,1,30,★★★★☆,0.0,18.0,0,5.7,0.0,5.3,0.0,10.7,5.5,0.0,0.0,監視,,0.0,1.9,1.6,2.3,3002,3103.0,3.5,1.7,851,RS転換0日目 / RS加速+5.7 / 25MA上抜け4日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / PER11倍
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,情報・通信業,39.4,43.400000000000006,4,31,★★★★☆,0.0,8.0,9,-0.1,16.7,2.0,0.0,8.0,4.0,4.7,0.0,監視,,0.0,12.7,5.7,8.6,2922,3295.0,3.0,0.5,1515,RS転換9日目 / 生成AI・ソフト(+5.4%) / MA上昇配列 / 開示[自己株式の取得](1日前) / 開示[自己株式取得](5日前) / 増収+81%
9432,ＮＴＴ,情報・通信業,39.4,40.8,2,32,★★★★☆,0.0,16.0,1,3.9,0.0,3.3,0.0,12.2,6.5,2.8,0.0,監視,,0.0,12.1,1.7,8.8,170,175.60000610351562,3.8,1.1,39495,RS転換1日目 / RS加速+3.9 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式の取得](1日前) / PER14倍
8131,ミツウロコグループホールディングス,卸売業,39.2,41.300000000000004,2,33,★★★★☆,0.0,18.0,1,4.0,0.0,6.7,0.0,7.5,5.5,3.6,0.0,監視,,0.0,9.7,2.7,12.5,2292,2425.0,9.0,2.2,140,RS転換1日目 / RS加速+4.0 / 25MA上抜け10日目 / 高値圏かつ未過熱 / 出来高増2.2倍 / 買い出来高優勢 / MA上昇配列 / RSI過熱(86)⚠ / 開示[自己株式の取得](5日前) / 開示[自己株式の取得](6日前) / PER15倍
8628,松井証券,証券、商品先物取引業,39.1,41.5,4,34,★★★★☆,0.0,16.0,2,15.6,0.0,5.3,0.0,12.2,8.0,0.0,0.0,監視,,0.0,14.4,1.9,9.7,1165,1212.0,8.4,1.5,968,RS転換2日目 / RS加速+15.6 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+48% / PER20倍
6923,スタンレー電気,電気機器,39.0,40.8,2,35,★★★★☆,0.0,18.0,1,4.7,0.0,3.3,0.0,13.5,6.0,0.0,0.0,監視,,0.0,4.6,1.9,3.0,3550,3689.0,2.2,0.8,1771,RS転換1日目 / RS加速+4.7 / 25MA上抜け8日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+22% / PER15倍
2602,日清オイリオグループ,食料品,39.0,39.0,1,36,★★★★☆,0.0,16.0,1,6.6,0.0,3.3,0.0,13.7,6.0,0.0,0.0,監視,,0.0,8.5,1.5,5.2,2024,2085.0,1.7,1.2,477,RS転換1日目 / RS加速+6.6 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 増収+15% / PER8倍
4027,テイカ,化学,39.0,39.0,1,37,★★★★☆,0.0,18.0,5,11.0,0.0,2.0,0.0,15.0,4.0,0.0,0.0,監視,,0.0,12.0,3.4,7.2,2342,2511.0,6.4,1.3,141,RS転換5日目 / RS加速+11.0 / 25MA上抜け5日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 増収+18%
8387,四国銀行,銀行業,39.0,42.5,4,38,★★★★☆,0.0,18.0,2,13.1,0.0,2.0,0.0,13.5,9.0,0.0,0.0,監視,,0.0,6.6,3.3,6.6,3444,3685.0,9.0,0.8,544,RS転換2日目 / RS加速+13.1 / 25MA上抜け4日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+69% / PER9倍
8381,山陰合同銀行,銀行業,38.9,44.599999999999994,4,39,★★★★☆,0.0,16.0,2,10.9,0.0,3.3,0.0,13.5,9.0,2.8,0.0,監視,,0.0,9.5,2.4,5.1,2515,2643.0,3.7,0.7,1017,RS転換2日目 / RS加速+10.9 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式の取得](1日前) / 増収+38% / PER18倍
7177,ＧＭＯフィナンシャルホールディングス,証券、商品先物取引業,38.9,42.0,4,40,★★★★☆,0.0,16.0,9,2.1,0.0,5.3,0.0,12.2,8.5,0.0,0.0,監視,,0.0,8.8,2.3,8.6,1157,1212.0,5.4,1.6,277,RS転換9日目 / 25MA上抜け8日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / ROE21% / PER13倍
8359,八十二長野銀行,銀行業,38.8,42.8,4,41,★★★★☆,0.0,18.0,2,11.5,0.0,3.3,0.0,13.5,8.0,0.0,0.0,監視,,0.0,6.7,2.5,4.9,2602,2736.0,4.8,0.7,3503,RS転換2日目 / RS加速+11.5 / 25MA上抜け5日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+25% / PER19倍
8604,野村ホールディングス,証券、商品先物取引業,38.8,42.5,4,42,★★★★☆,0.0,18.0,2,9.5,0.0,2.0,0.0,13.5,9.0,0.0,0.0,監視,,0.0,5.9,2.0,5.0,1574,1640.5,4.4,0.8,13545,RS転換2日目 / RS加速+9.5 / 25MA上抜け5日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+31% / PER12倍
6282,オイレス工業,機械,38.8,38.8,1,43,★★★★☆,0.0,14.0,0,-0.2,0.0,3.0,0.0,15.0,4.0,2.8,0.0,監視,,0.0,0.4,1.4,2.8,2906,2990.0,2.7,1.7,233,RS転換0日目 / 25MA上抜け8日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[自己株式の取得](1日前) / PER17倍
9678,カナモト,サービス業,38.8,38.8,1,44,★★★★☆,0.0,12.0,1,-0.1,0.0,4.0,0.0,15.0,5.0,2.8,0.0,監視,,0.0,5.5,1.6,6.3,5566,5750.0,4.4,1.9,382,RS転換1日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[自己株式の取得](1日前) / PER16倍
5831,しずおかフィナンシャルグループ,銀行業,38.8,44.599999999999994,4,45,★★★★☆,0.0,16.0,5,12.5,0.0,3.3,0.0,13.5,9.0,2.8,0.0,監視,,0.0,12.8,2.5,7.9,3501,3686.0,4.6,0.9,6390,RS転換5日目 / RS加速+12.5 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式の取得](1日前) / 増収+58% / PER22倍
6770,アルプスアルパイン,電気機器,38.5,38.5,1,46,★★★★☆,0.0,18.0,0,12.5,0.0,4.0,0.0,13.5,3.0,0.0,0.0,監視,,0.0,8.7,2.6,6.7,2212,2331.5,6.9,1.5,3127,RS転換0日目 / RS加速+12.5 / 25MA上抜け8日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / PER17倍
3106,倉敷紡績,繊維製品,38.4,38.3,2,47,★★★★☆,0.0,16.0,7,9.4,0.0,2.0,0.0,13.5,5.5,1.3,0.0,監視,,0.0,12.0,2.9,9.5,10739,11390.0,6.8,0.9,374,RS転換7日目 / RS加速+9.4 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式の取得](8日前) / PER15倍
3151,バイタルケーエスケー・ホールディングス,卸売業,38.3,38.3,1,48,★★★★☆,0.0,16.0,0,0.5,0.0,3.0,0.0,13.5,3.0,2.8,0.0,監視,,0.0,0.1,1.8,2.7,1625,1685.0,0.8,1.5,139,RS転換0日目 / 25MA上抜け8日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式の取得](1日前) / PER11倍
8393,宮崎銀行,銀行業,38.3,42.8,4,49,★★★★☆,0.0,18.0,2,14.8,0.0,3.3,0.0,13.5,8.0,0.0,0.0,監視,,0.0,8.0,3.4,5.8,2399,2576.0,6.7,1.1,690,RS転換2日目 / RS加速+14.8 / 25MA上抜け5日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+38% / PER15倍
6463,ＴＰＲ,機械,38.3,38.3,1,50,★★★★☆,0.0,14.0,1,0.3,0.0,3.3,0.0,13.7,4.5,2.8,0.0,監視,,0.0,5.9,1.8,6.9,1585,1643.0,5.9,0.8,197,RS転換1日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[自己株式の取得](1日前) / PER11倍
8367,南都銀行,銀行業,38.2,44.3,4,51,★★★★☆,0.0,18.0,3,19.0,0.0,3.3,0.0,15.0,8.0,0.0,0.0,監視,,0.0,13.3,2.8,7.6,1889,2002.0,7.3,1.1,771,RS転換3日目 / RS加速+19.0 / 25MA上抜け5日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 増収+21% / PER18倍
8386,百十四銀行,銀行業,38.1,40.8,4,52,★★★★☆,0.0,16.0,3,12.5,0.0,3.3,0.0,13.5,8.0,0.0,0.0,監視,,0.0,10.3,3.4,6.8,2950,3165.0,6.3,0.7,940,RS転換3日目 / RS加速+12.5 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+78% / PER19倍
7380,十六フィナンシャルグループ,銀行業,38.0,41.3,4,53,★★★★☆,0.0,18.0,3,13.0,0.0,3.3,0.0,13.5,6.5,0.0,0.0,監視,,0.0,9.2,3.3,6.8,2484,2660.0,5.8,0.7,1267,RS転換3日目 / RS加速+13.0 / 25MA上抜け5日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / PER17倍
5076,インフロニア・ホールディングス,建設業,38.0,42.8,4,54,★★★★☆,0.0,18.0,3,14.3,0.0,3.3,0.0,13.5,8.0,0.0,0.0,監視,,0.0,10.6,2.5,7.7,2777,2922.0,5.5,0.8,4597,RS転換3日目 / RS加速+14.3 / 25MA上抜け8日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+61% / ROE24% / PER11倍
3989,シェアリングテクノロジー,情報・通信業,37.9,37.8,2,55,★★★★☆,0.0,16.0,10,4.6,0.0,3.3,0.0,13.5,5.0,0.0,0.0,監視,,0.0,14.1,3.0,7.0,1481,1576.0,0.4,0.8,316,RS転換10日目 / RS加速+4.6 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8338,筑波銀行,銀行業,37.8,41.3,4,56,★★★★☆,0.0,16.0,4,16.5,0.0,5.3,0.0,12.0,8.0,0.0,0.0,監視,,0.0,15.8,4.9,7.2,673,746.0,7.3,1.3,1511,RS転換4日目 / RS加速+16.5 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 増収+26% / PER9倍
8714,池田泉州ホールディングス,銀行業,37.8,41.5,4,57,★★★★☆,0.0,18.0,3,14.3,0.0,2.0,0.0,13.5,8.0,0.0,0.0,監視,,0.0,10.3,2.8,5.4,1041,1103.0,4.3,0.6,965,RS転換3日目 / RS加速+14.3 / 25MA上抜け5日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+21% / PER18倍
8392,大分銀行,銀行業,37.6,42.0,4,58,★★★★☆,0.0,18.0,3,15.5,0.0,4.0,0.0,12.0,8.0,0.0,0.0,監視,,0.0,10.2,3.9,6.5,2701,2930.0,5.9,1.7,781,RS転換3日目 / RS加速+15.5 / 25MA上抜け5日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 増収+24% / PER21倍
6178,日本郵政,サービス業,37.5,38.8,2,59,★★★★☆,0.0,14.0,1,13.4,0.0,4.3,0.0,15.0,5.5,0.0,0.0,監視,,0.0,6.3,2.3,6.8,2439,2554.0,7.4,1.3,12012,RS転換1日目 / RS加速+13.4 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / PER20倍
8308,りそなホールディングス,銀行業,37.5,44.599999999999994,4,60,★★★★☆,0.0,16.0,4,10.3,0.0,3.3,0.0,13.5,9.0,2.8,0.0,監視,,0.0,9.8,2.8,7.3,2393,2535.0,4.9,0.9,21608,RS転換4日目 / RS加速+10.3 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式の取得](1日前) / 増収+16% / PER22倍
2613,Ｊ－オイルミルズ,食料品,37.3,37.3,1,61,★★★★☆,0.0,16.0,1,6.6,0.0,4.3,0.0,12.5,4.5,0.0,0.0,監視,,0.0,11.6,1.7,8.7,2268,2346.0,5.2,1.1,190,RS転換1日目 / RS加速+6.6 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / RSI過熱(95)⚠ / PER16倍
8336,武蔵野銀行,銀行業,37.2,41.5,4,62,★★★★☆,0.0,18.0,2,13.1,0.0,2.0,0.0,13.5,8.0,0.0,0.0,監視,,0.0,7.6,2.6,6.1,2715,2862.0,6.0,1.0,701,RS転換2日目 / RS加速+13.1 / 25MA上抜け5日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+66% / PER18倍
8537,大光銀行,銀行業,37.2,38.6,4,63,★★★★☆,0.0,16.0,3,15.2,0.0,3.3,0.0,12.0,4.5,2.8,0.0,監視,,0.0,15.8,3.9,7.9,2852,3090.0,4.6,0.6,132,RS転換3日目 / RS加速+15.2 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](7日前) / 開示[自己株式の取得](8日前) / PER11倍
9824,泉州電業,卸売業,37.1,42.8,4,64,★★★★☆,0.0,16.0,10,3.3,0.0,3.3,0.0,13.7,7.0,2.8,0.0,監視,,0.0,17.1,2.5,12.2,7186,7570.0,7.5,0.9,377,RS転換10日目 / RS加速+3.3 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[自己株式取得](1日前) / 増収+26% / PER17倍
8098,稲畑産業,卸売業,37.1,41.0,4,65,★★★★☆,0.0,16.0,2,9.3,0.0,4.3,0.0,13.7,7.0,0.0,0.0,監視,,0.0,12.4,1.8,9.7,4400,4560.0,7.7,1.4,427,RS転換2日目 / RS加速+9.3 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 増収+19% / PER12倍
