code,name,sector,score,stars,linkage,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
7729,東京精密,精密機器,52.2,★★★☆☆,18.0,20.0,2.0,0.0,4.7,7.5,0.0,0.0,,Microchip,3.2,-2.0,6.6,1.8,15717,18095.0,5.0,0.7,9545,Microchip+9.0%連動(β0.38) 未反応+3.2% / HBM・後工程(+7.8%) / 増収+19%
6857,アドバンテスト,電気機器,50.4,★★★☆☆,10.1,20.0,0.0,0.0,12.0,7.0,1.3,0.0,,Microchip,-6.5,17.2,7.6,14.8,29021,34260.0,9.0,0.7,299147,Microchip+9.0%連動(β0.45) / HBM・後工程(+7.8%) / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](8日前) / 増収+39% / ROE57%
6315,ＴＯＷＡ,機械,47.3,★★☆☆☆,20.3,20.0,2.0,0.0,0.0,5.0,0.0,0.0,,Microchip,14.0,-16.5,8.7,-11.7,2098,2541.0,-7.1,1.0,13869,Microchip+9.0%連動(β0.37) 未反応+14.0% / HBM・後工程(+7.8%) / 増収+100%
5805,ＳＷＣＣ,非鉄金属,46.199999999999996,★★☆☆☆,6.0,20.0,5.3,0.0,6.0,9.0,2.9,-3.0,,Microchip,-12.2,19.0,6.1,18.2,11987,13660.0,22.0,2.3,6095,Microchip+9.0%連動(β0.27) / 光通信・電線(+14.6%) / 出来高増2.3倍 / 伸びすぎ注意(25MA+18%) / 開示[上方修正](4日前) / 増収+25% / ROE24% / PER21倍
4980,デクセリアルズ,化学,45.3,★★☆☆☆,20.3,20.0,0.0,0.0,0.0,5.0,0.0,0.0,,Microchip,14.9,-23.6,6.6,-14.8,2662,3065.0,-7.1,0.7,6130,Microchip+9.0%連動(β0.37) 未反応+14.9% / 光通信・電線(+14.6%) / PER19倍
5802,住友電気工業,非鉄金属,44.6,★★☆☆☆,15.1,20.0,0.0,0.0,1.5,8.0,0.0,0.0,,Microchip,2.8,-14.0,8.2,-7.2,1805,2161.0,4.8,0.9,57017,Microchip+9.0%連動(β0.30) 未反応+2.8% / 光通信・電線(+14.6%) / 増収+16% / ROE16% / PER18倍
4062,イビデン,電気機器,44.1,★★☆☆☆,10.9,20.0,0.0,0.0,5.0,6.0,2.2,0.0,,Microchip,-17.4,0.2,10.1,11.5,15875,19880.0,28.0,1.2,153664,Microchip+9.0%連動(β0.49) / HBM・後工程(+7.8%) / 開示[業績予想の修正](7日前) / 開示[株式分割](7日前) / 増収+26%
6146,ディスコ,機械,42.5,★★☆☆☆,10.8,20.0,2.0,0.0,2.7,7.0,0.0,0.0,,Microchip,0.4,-10.9,8.0,-3.2,52876,62980.0,4.1,0.8,128256,Microchip+9.0%連動(β0.43) / HBM・後工程(+7.8%) / 増収+27% / ROE27%
6501,日立製作所,電気機器,42.3,★★☆☆☆,6.2,18.3,3.3,0.0,7.5,5.5,1.5,0.0,,Microchip,-1.4,21.9,2.9,12.0,5292,5620.0,6.0,0.9,65196,Microchip+9.0%連動(β0.28) / 量子(+6.1%) / 買い出来高優勢 / MA上昇配列 / RSI過熱(88)⚠ / 開示[自己株式の取得](7日前) / 増収+20%
5801,古河電気工業,非鉄金属,42.0,★★☆☆☆,6.9,20.0,2.0,0.0,5.0,6.5,1.6,0.0,,Microchip,-8.1,8.4,9.1,13.3,3232,3952.0,23.5,1.9,90771,Microchip+9.0%連動(β0.31) / 光通信・電線(+14.6%) / 開示[業績予想の修正](5日前) / 増収+24% / ROE23%
