code,name,sector,score,stars,linkage,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
6857,アドバンテスト,電気機器,53.599999999999994,★★★☆☆,22.4,10.2,0.0,0.0,11.0,7.0,3.0,0.0,,Coherent,3.8,10.9,8.2,6.8,26449,31650.0,-2.6,0.2,289457,Coherent+16.0%連動(β0.28) 未反応+3.8% / HBM・後工程(+2.1%) / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](4日前) / 開示[業績予想の修正](9日前) / 増収+39% / ROE57%
6517,デンヨー,電気機器,43.4,★★☆☆☆,16.4,0.0,3.0,0.0,11.0,7.0,6.0,0.0,,Skyworks,5.1,19.6,4.4,11.8,3821,4190.0,4.4,0.3,252,Skyworks+9.1%連動(β0.20) 未反応+5.1% / MA上昇配列 / パーフェクトオーダー / 開示[業績予想の修正](1日前) / 開示[自己株式の取得](4日前) / 増収+15% / PER15倍
6146,ディスコ,機械,42.0,★★☆☆☆,21.3,10.2,2.0,0.0,1.5,7.0,0.0,0.0,,Coherent,7.3,-16.0,8.5,-11.0,48500,58390.0,-0.2,0.3,124282,Coherent+16.0%連動(β0.23) 未反応+7.3% / HBM・後工程(+2.1%) / 増収+27% / ROE27%
6871,日本マイクロニクス,電気機器,40.400000000000006,★★☆☆☆,22.3,8.4,0.0,0.0,2.7,7.0,0.0,0.0,,Coherent,4.8,-13.4,10.7,-7.9,10817,13770.0,1.4,0.2,18289,Coherent+16.0%連動(β0.26) 未反応+4.8% / 半導体製造装置(+1.2%) / 増収+26% / ROE24%
6315,ＴＯＷＡ,機械,39.4,★☆☆☆☆,19.5,10.2,2.0,0.0,2.7,5.0,0.0,0.0,,SOX指数,7.9,-10.7,8.3,-10.7,2169,2600.0,-1.8,0.6,12858,SOX指数+5.4%連動(β0.55) 未反応+7.9% / HBM・後工程(+2.1%) / 増収+23%
8035,東京エレクトロン,電気機器,39.2,★☆☆☆☆,21.7,8.4,0.0,0.0,0.0,7.0,2.1,0.0,,Coherent,5.4,-21.4,7.8,-15.2,45654,54140.0,-2.5,0.2,284294,Coherent+16.0%連動(β0.24) 未反応+5.4% / 半導体製造装置(+1.2%) / 開示[自己株式の取得](4日前) / 増収+33% / ROE31%
4980,デクセリアルズ,化学,39.0,★☆☆☆☆,19.6,14.4,0.0,0.0,0.0,5.0,0.0,0.0,,Skyworks,9.5,-20.9,6.6,-15.4,2678,3086.0,-6.6,0.2,6080,Skyworks+9.1%連動(β0.34) 未反応+9.5% / 光通信・電線(+4.2%) / PER19倍
5801,古河電気工業,非鉄金属,38.9,★☆☆☆☆,11.2,14.4,0.0,0.0,5.0,6.0,2.3,0.0,,Coherent,-12.1,7.7,9.1,7.0,3051,3730.0,18.6,0.7,75480,Coherent+16.0%連動(β0.28) / 光通信・電線(+4.2%) / 開示[業績予想の修正](1日前) / ROE19%
6920,レーザーテック,電気機器,38.6,★☆☆☆☆,21.5,8.4,2.0,0.0,2.7,4.0,0.0,0.0,,Coherent,9.6,-8.0,9.5,-10.0,31201,38550.0,1.7,0.3,159597,Coherent+16.0%連動(β0.24) 未反応+9.6% / 半導体製造装置(+1.2%) / ROE44%
7729,東京精密,精密機器,38.4,★☆☆☆☆,16.0,10.2,1.0,0.0,3.7,7.5,0.0,0.0,,Coherent,2.3,-1.1,6.8,-2.0,15083,17470.0,1.8,0.2,9504,Coherent+16.0%連動(β0.23) 未反応+2.3% / HBM・後工程(+2.1%) / 増収+19%
6504,富士電機,電気機器,37.0,★☆☆☆☆,10.5,11.9,0.0,0.0,7.0,6.5,1.1,0.0,,Coherent,1.0,13.4,5.6,9.0,12785,14410.0,0.9,0.1,14659,Coherent+16.0%連動(β0.19) 未反応+1.0% / AIデータセンター・電力(+2.9%) / 開示[業績予想の修正](8日前) / PER22倍
6501,日立製作所,電気機器,36.9,★☆☆☆☆,6.3,11.9,3.3,0.0,7.5,5.5,2.4,0.0,,Coherent,-1.7,18.5,3.0,11.0,5196,5524.0,4.9,0.2,61895,Coherent+16.0%連動(β0.16) / AIデータセンター・電力(+2.9%) / 買い出来高優勢 / MA上昇配列 / RSI過熱(87)⚠ / 開示[自己株式の取得](3日前) / 増収+20%
5803,フジクラ,非鉄金属,36.400000000000006,★☆☆☆☆,13.3,14.4,0.0,0.0,2.7,6.0,0.0,0.0,,Coherent,0.5,-7.1,8.1,-4.3,3750,4470.0,7.1,0.3,190409,Coherent+16.0%連動(β0.29) 未反応+0.5% / 光通信・電線(+4.2%) / 増収+22% / ROE32%
4062,イビデン,電気機器,36.0,★☆☆☆☆,11.3,10.2,0.0,0.0,5.0,6.0,3.5,0.0,,Coherent,-16.9,-1.0,10.2,5.0,15005,18860.0,13.3,0.3,143115,Coherent+16.0%連動(β0.28) / HBM・後工程(+2.1%) / 開示[業績予想の修正](3日前) / 開示[株式分割](3日前) / 増収+26%
6323,ローツェ,機械,35.3,★☆☆☆☆,17.9,8.4,2.0,0.0,0.0,7.0,0.0,0.0,,Coherent,2.6,-9.7,9.2,-7.4,3287,4032.0,1.1,0.2,15756,Coherent+16.0%連動(β0.25) 未反応+2.6% / 半導体製造装置(+1.2%) / 資金流入増 / ROE15%
6508,明電舎,電気機器,34.9,★☆☆☆☆,6.8,11.9,2.0,0.0,8.0,8.0,1.2,-3.0,,Coherent,-1.9,23.1,5.5,17.0,9726,10920.0,13.5,0.1,2698,Coherent+16.0%連動(β0.17) / AIデータセンター・電力(+2.9%) / 伸びすぎ注意(25MA+17%) / 開示[業績予想の修正](7日前) / 増収+26% / ROE18% / PER21倍
6954,ファナック,電気機器,34.6,★☆☆☆☆,6.4,14.9,2.0,0.0,1.2,7.5,2.6,0.0,,Skyworks,-5.2,-1.5,6.0,-2.9,5792,6587.0,-7.7,0.4,48284,Skyworks+9.1%連動(β0.28) / ロボット(+4.4%) / 開示[自己株式の取得](2日前) / 増収+18%
5805,ＳＷＣＣ,非鉄金属,34.2,★☆☆☆☆,4.8,14.4,1.0,0.0,5.0,9.0,0.0,0.0,,SOX指数,-3.6,4.9,6.0,3.1,10413,11820.0,4.1,0.2,4920,SOX指数+5.4%連動(β0.36) / 光通信・電線(+4.2%) / 増収+27% / ROE21% / PER19倍
6787,メイコー,電気機器,34.0,★☆☆☆☆,22.8,0.0,1.0,0.0,2.7,7.5,0.0,0.0,,Coherent,4.3,-4.2,8.8,-1.5,19609,23790.0,25.3,1.4,10171,Coherent+16.0%連動(β0.27) 未反応+4.3% / 増収+24% / ROE15%
6941,山一電機,電気機器,33.7,★☆☆☆☆,21.0,0.0,0.0,0.0,2.7,10.0,0.0,0.0,,Coherent,8.0,-0.7,10.5,-6.7,6530,8260.0,-3.7,0.6,3299,Coherent+16.0%連動(β0.23) 未反応+8.0% / 増収+43% / ROE21% / PER17倍
6723,ルネサスエレクトロニクス,電気機器,33.7,★☆☆☆☆,22.0,0.0,0.0,0.0,2.7,9.0,0.0,0.0,,Coherent,8.8,-20.5,8.7,-9.1,3067,3716.0,8.0,0.2,61409,Coherent+16.0%連動(β0.25) 未反応+8.8% / 増収+28% / PER20倍
6806,ヒロセ電機,電気機器,33.7,★☆☆☆☆,6.2,0.0,3.3,0.0,10.0,7.5,6.7,0.0,,Skyworks,0.7,2.2,4.3,0.4,25266,27615.0,0.9,0.1,5694,Skyworks+9.1%連動(β0.19) 未反応+0.7% / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 開示[業績予想の修正](3日前) / 開示[自己株式の取得](3日前) / 増収+27%
5310,東洋炭素,ガラス・土石製品,33.2,★☆☆☆☆,5.0,19.7,2.0,0.0,5.0,1.5,0.0,0.0,,SOX指数,-5.8,5.1,4.7,3.9,6481,7160.0,8.2,0.3,769,SOX指数+5.4%連動(β0.37) / 核融合(+6.9%)
5802,住友電気工業,非鉄金属,33.2,★☆☆☆☆,8.1,14.4,0.0,0.0,2.7,8.0,0.0,0.0,,Coherent,-0.3,-8.6,8.0,-9.1,1795,2136.5,-2.2,0.2,55387,Coherent+16.0%連動(β0.20) / 光通信・電線(+4.2%) / 増収+16% / ROE16% / PER18倍
7745,Ａ＆Ｄホロンホールディングス,精密機器,32.6,★☆☆☆☆,17.1,0.0,2.0,0.0,6.0,7.5,0.0,0.0,,SOX指数,6.4,3.5,4.9,-0.8,2635,2918.0,-3.2,0.3,385,SOX指数+5.4%連動(β0.38) 未反応+6.4% / PER14倍
6141,ＤＭＧ森精機,機械,31.6,★☆☆☆☆,15.6,0.0,0.0,0.0,11.0,3.0,2.0,0.0,,SOX指数,3.7,2.1,5.1,1.1,3291,3669.0,-1.4,0.2,4952,SOX指数+5.4%連動(β0.34) 未反応+3.7% / MA上昇配列 / パーフェクトオーダー / 開示[業績予想の修正](3日前) / 増収+24%
7609,ダイトロン,卸売業,31.5,★☆☆☆☆,5.3,0.0,4.3,0.0,12.0,9.0,3.9,-3.0,,Coherent,-13.2,21.2,5.3,16.1,3693,4130.0,24.4,0.3,718,Coherent+16.0%連動(β0.13) / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 伸びすぎ注意(25MA+16%) / 開示[業績予想の修正](4日前) / 開示[自己株式取得](4日前) / 増収+15% / ROE17% / PER18倍
9984,ソフトバンクグループ,情報・通信業,31.4,★☆☆☆☆,22.2,0.0,0.0,0.0,2.7,6.5,0.0,0.0,,Coherent,4.0,-3.8,8.1,-5.0,4527,5402.0,2.7,0.3,291831,Coherent+16.0%連動(β0.26) 未反応+4.0% / ROE33% / PER6倍
6961,エンプラス,電気機器,31.3,★☆☆☆☆,22.3,0.0,0.0,0.0,0.0,9.0,0.0,0.0,,Coherent,12.0,-13.3,10.9,-14.5,8087,10330.0,-9.2,0.3,2628,Coherent+16.0%連動(β0.26) 未反応+12.0% / 増収+40% / PER18倍
8377,ほくほくフィナンシャルグループ,銀行業,30.8,★☆☆☆☆,3.2,0.0,3.0,0.0,13.5,9.0,2.1,0.0,,SOX指数,-5.6,9.9,4.2,6.5,7396,8069.0,8.0,0.1,3910,SOX指数+5.4%連動(β0.23) / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式の取得](4日前) / 開示[株式分割](14日前) / 増収+25% / PER17倍
