code,name,sector,score,stars,linkage,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
6146,ディスコ,機械,59.0,★★★☆☆,26.3,20.0,2.0,0.0,3.7,7.0,0.0,0.0,監視,SK hynix,2.8,-10.2,6.5,3.2,57284,65910.0,12.8,0.4,127621,SK hynix+15.4%連動(β0.48) 未反応+2.8% / HBM・後工程(+11.0%) / 増収+27% / ROE27%
6315,ＴＯＷＡ,機械,58.5,★★★☆☆,30.0,20.0,2.0,0.0,0.0,6.5,0.0,0.0,監視,SK hynix,7.9,-22.9,7.7,-8.4,2159,2554.0,0.9,0.6,13455,SK hynix+15.4%連動(β0.55) 未反応+7.9% / HBM・後工程(+11.0%) / 増収+100%
7729,東京精密,精密機器,56.099999999999994,★★★☆☆,17.3,20.0,3.3,0.0,8.0,7.5,0.0,0.0,監視,SK hynix,0.2,-1.3,5.9,7.5,16985,19270.0,10.9,0.4,9365,SK hynix+15.4%連動(β0.43) / HBM・後工程(+11.0%) / 買い出来高優勢 / 増収+19%
6920,レーザーテック,電気機器,56.0,★★★☆☆,29.5,20.0,1.0,0.0,1.5,4.0,0.0,0.0,監視,SK hynix,7.8,-18.9,9.2,-5.9,32047,39260.0,4.8,0.5,148289,SK hynix+15.4%連動(β0.45) 未反応+7.8% / 半導体製造装置(+9.8%) / ROE34%
6501,日立製作所,電気機器,55.5,★★★☆☆,20.5,16.2,3.3,0.0,10.0,5.5,0.0,0.0,監視,SK hynix,4.3,11.8,3.2,8.1,5218,5571.0,-0.9,0.8,65929,SK hynix+15.4%連動(β0.22) 未反応+4.3% / AIデータセンター・電力(+5.1%) / 買い出来高優勢 / MA上昇配列 / 増収+20%
6871,日本マイクロニクス,電気機器,55.5,★★★☆☆,18.0,20.0,4.3,0.0,4.7,8.5,0.0,0.0,監視,SK hynix,-1.7,-7.4,9.0,3.9,12554,15320.0,11.7,1.3,21758,SK hynix+15.4%連動(β0.56) / 半導体製造装置(+9.8%) / 買い出来高優勢 / 増収+26% / ROE26%
6323,ローツェ,機械,54.900000000000006,★★★☆☆,18.2,20.0,1.0,0.0,8.7,7.0,0.0,0.0,,SK hynix,0.1,-10.3,7.8,2.1,3683,4363.0,10.3,0.4,12372,SK hynix+15.4%連動(β0.52) / 半導体製造装置(+9.8%) / MA上昇配列 / パーフェクトオーダー / ROE15%
6857,アドバンテスト,電気機器,54.5,★★★☆☆,18.0,20.0,1.0,0.0,13.5,7.0,0.0,-5.0,,SK hynix,-2.0,23.9,7.0,21.7,32472,37780.0,17.4,0.7,308541,SK hynix+15.4%連動(β0.54) / HBM・後工程(+11.0%) / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 過熱⚠25MA+22% / 増収+39% / ROE57%
5310,東洋炭素,ガラス・土石製品,52.8,★★★☆☆,22.9,18.4,2.0,0.0,7.0,2.5,0.0,0.0,,SK hynix,6.2,1.6,5.3,5.4,6514,7280.0,0.8,0.7,850,SK hynix+15.4%連動(β0.28) 未反応+6.2% / 核融合(+6.2%)
8035,東京エレクトロン,電気機器,50.5,★★★☆☆,19.8,20.0,1.0,0.0,2.7,7.0,0.0,0.0,,SK hynix,0.9,-18.8,6.5,-2.3,52264,60090.0,10.3,0.6,257830,SK hynix+15.4%連動(β0.44) 未反応+0.9% / 半導体製造装置(+9.8%) / 増収+33% / ROE31%
