code,name,sector,score,stars,linkage,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
6951,日本電子,電気機器,40.6,★★☆☆☆,19.3,0.0,3.3,0.0,12.0,6.0,0.0,0.0,,Micron,3.9,28.3,4.9,10.3,7535,8351.0,5.8,0.9,2799,Micron+13.0%連動(β0.24) 未反応+3.9% / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / ROE16% / PER19倍
6323,ローツェ,機械,39.8,★☆☆☆☆,23.3,6.0,4.0,0.0,1.0,5.5,0.0,0.0,,Micron,13.7,6.6,9.6,-3.5,3635,4496.0,0.1,1.4,13759,Micron+13.0%連動(β0.35) 未反応+13.7% / 半導体製造装置(-5.3%) / ROE15%
8604,野村ホールディングス,証券、商品先物取引業,39.5,★☆☆☆☆,15.0,0.0,2.0,0.0,13.5,9.0,0.0,0.0,,Micron,3.4,22.9,2.9,7.6,1510,1603.0,3.2,0.9,15870,Micron+13.0%連動(β0.15) 未反応+3.4% / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+28% / PER13倍
6871,日本マイクロニクス,電気機器,39.3,★☆☆☆☆,25.3,6.0,0.0,0.0,1.0,7.0,0.0,0.0,,Micron,12.8,6.0,8.9,-3.0,12861,15630.0,-5.4,1.1,21543,Micron+13.0%連動(β0.41) 未反応+12.8% / 半導体製造装置(-5.3%) / 増収+26% / ROE24%
6146,ディスコ,機械,38.1,★☆☆☆☆,23.6,6.0,3.0,0.0,0.0,5.5,0.0,0.0,,Micron,11.4,-8.8,6.8,-10.6,59243,68590.0,-4.3,1.5,114285,Micron+13.0%連動(β0.36) 未反応+11.4% / HBM・後工程(-2.9%) / ROE25%
6098,リクルートホールディングス,サービス業,37.900000000000006,★☆☆☆☆,17.1,0.0,4.3,0.0,9.5,7.0,0.0,0.0,,SOX指数,4.2,19.2,3.4,4.2,11469,12305.0,-2.8,1.2,48539,SOX指数+6.3%連動(β0.33) 未反応+4.2% / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / ROE31%
6857,アドバンテスト,電気機器,37.8,★☆☆☆☆,23.8,6.0,0.0,0.0,1.0,7.0,0.0,0.0,,Micron,10.8,2.6,7.0,-2.8,25462,29585.0,-0.6,1.0,267063,Micron+13.0%連動(β0.36) 未反応+10.8% / HBM・後工程(-2.9%) / 増収+41% / ROE58%
8035,東京エレクトロン,電気機器,37.0,★☆☆☆☆,23.5,6.0,1.0,0.0,1.0,5.5,0.0,0.0,,Micron,15.8,-1.1,6.7,-8.8,57134,65960.0,-7.3,0.9,316902,Micron+13.0%連動(β0.35) 未反応+15.8% / 半導体製造装置(-5.3%) / ROE29%
7735,ＳＣＲＥＥＮホールディングス,電気機器,36.8,★☆☆☆☆,21.8,6.0,1.0,0.0,1.0,7.0,0.0,0.0,,Micron,16.7,10.6,8.1,-5.0,13811,16500.0,-9.1,1.0,64455,Micron+13.0%連動(β0.30) 未反応+16.7% / 半導体製造装置(-5.3%) / ROE20%
8377,ほくほくフィナンシャルグループ,銀行業,36.4,★☆☆☆☆,14.6,0.0,3.3,0.0,9.5,9.0,0.0,0.0,,DuPont,3.8,18.0,3.9,6.6,6955,7540.0,-1.2,0.7,3049,DuPont+3.2%連動(β0.38) 未反応+3.8% / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 増収+65% / PER16倍
6315,ＴＯＷＡ,機械,36.0,★☆☆☆☆,22.0,6.0,3.0,0.0,0.0,5.0,0.0,0.0,,Micron,19.9,-0.9,8.6,-10.3,2368,2860.0,-10.6,1.3,12974,Micron+13.0%連動(β0.31) 未反応+19.9% / HBM・後工程(-2.9%) / 増収+23%
3132,マクニカホールディングス,卸売業,35.7,★☆☆☆☆,15.7,0.0,1.0,0.0,12.0,7.0,0.0,0.0,,AMD,3.5,9.7,4.4,3.7,3071,3369.0,3.6,1.0,1922,AMD+11.4%連動(β0.18) 未反応+3.5% / MA上昇配列 / パーフェクトオーダー / 増収+29% / PER22倍
8522,名古屋銀行,銀行業,35.3,★☆☆☆☆,13.3,0.0,2.0,0.0,13.5,6.5,0.0,0.0,,DuPont,3.4,21.4,3.7,6.4,6134,6630.0,0.8,0.6,900,DuPont+3.2%連動(β0.38) 未反応+3.4% / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / PER16倍
8308,りそなホールディングス,銀行業,35.2,★☆☆☆☆,13.4,0.0,3.3,0.0,9.5,9.0,0.0,0.0,,DuPont,3.5,15.9,3.2,3.5,2173,2322.0,-2.0,0.9,19109,DuPont+3.2%連動(β0.35) 未反応+3.5% / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 増収+16% / PER20倍
8411,みずほフィナンシャルグループ,銀行業,35.1,★☆☆☆☆,10.8,0.0,4.3,0.0,11.0,9.0,0.0,0.0,,SOX指数,2.5,17.5,3.3,5.3,7974,8529.0,0.6,1.4,70251,SOX指数+6.3%連動(β0.21) 未反応+2.5% / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+45% / PER17倍
8601,大和証券グループ本社,証券、商品先物取引業,35.1,★☆☆☆☆,12.3,0.0,3.3,0.0,13.5,6.0,0.0,0.0,,SOX指数,2.9,24.6,2.7,8.8,1752,1852.5,2.8,0.9,8622,SOX指数+6.3%連動(β0.23) 未反応+2.9% / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / PER15倍
6590,芝浦メカトロニクス,電気機器,35.099999999999994,★☆☆☆☆,22.4,0.0,1.0,0.0,7.2,4.5,0.0,0.0,,Micron,10.2,22.7,10.7,3.0,4184,5320.0,-1.8,0.7,15162,Micron+13.0%連動(β0.32) 未反応+10.2% / MA上昇配列 / パーフェクトオーダー / ROE22%
8697,日本取引所グループ,その他金融業,35.0,★☆☆☆☆,11.0,0.0,2.0,0.0,13.5,8.5,0.0,0.0,,SOX指数,2.6,16.0,3.1,3.4,2079,2218.0,0.3,1.1,7585,SOX指数+6.3%連動(β0.20) 未反応+2.6% / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+45% / ROE23%
