code,name,sector,score,score_raw,days_in_top,rank,stars,linkage,ignition,rs_days,rs_slope,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
8361,大垣共立銀行,銀行業,35.5,39.5,2,11,★★★☆☆,0.0,16.0,1,8.5,0.0,2.0,0.0,13.5,8.0,0.0,0.0,監視,,0.0,9.0,3.3,5.9,7674,8210.0,3.7,0.8,1415,RS転換1日目 / RS加速+8.5 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+20% / PER18倍
8386,百十四銀行,銀行業,35.5,39.5,2,12,★★★☆☆,0.0,16.0,1,3.9,0.0,2.0,0.0,13.5,8.0,0.0,0.0,監視,,0.0,7.1,3.4,6.3,2921,3135.0,5.2,0.6,1011,RS転換1日目 / RS加速+3.9 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+78% / PER19倍
8614,東洋証券,証券、商品先物取引業,35.5,40.5,2,13,★★★☆☆,0.0,14.0,7,0.9,0.0,4.0,0.0,12.5,10.0,0.0,0.0,監視,,0.0,6.8,2.0,10.2,727,758.0,5.9,1.5,482,RS転換7日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / RSI過熱(85)⚠ / 増収+55% / ROE18% / PER13倍
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,精密機器,35.4,35.1,2,14,★★★☆☆,0.0,15.0,5,101.2,0.0,10.0,0.0,13.7,0.0,1.4,-5.0,監視,,0.0,103.2,6.7,61.8,18744,21620.0,54.9,5.2,30009,RS転換5日目 / RS加速+101.2 / 25MA上抜け9日目 / 出来高急増5.2倍 / 買い出来高優勢 / 資金流入増 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 過熱⚠25MA+62% / 開示[株式分割](4日前)
8338,筑波銀行,銀行業,35.3,39.3,2,15,★★★☆☆,0.0,16.0,2,9.0,0.0,3.3,0.0,12.0,8.0,0.0,0.0,監視,,0.0,17.2,4.8,9.7,684,757.0,6.3,1.1,1447,RS転換2日目 / RS加速+9.0 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 増収+26% / PER9倍
8381,山陰合同銀行,銀行業,35.3,39.8,2,16,★★★☆☆,0.0,14.0,0,1.9,0.0,3.3,0.0,13.5,9.0,0.0,0.0,監視,,0.0,4.0,2.7,4.7,2481,2623.0,4.2,0.6,1104,RS転換0日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+38% / PER17倍
8604,野村ホールディングス,証券、商品先物取引業,35.0,35.0,2,17,★★★☆☆,0.0,18.0,0,9.3,0.0,2.0,0.0,15.0,0.0,0.0,0.0,監視,,0.0,4.4,2.0,5.3,1577,1642.0,7.0,1.1,14735,RS転換0日目 / RS加速+9.3 / 25MA上抜け3日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
7389,あいちフィナンシャルグループ,銀行業,35.0,39.0,2,18,★★★☆☆,0.0,16.0,1,11.3,0.0,0.0,0.0,15.0,8.0,0.0,0.0,監視,,0.0,9.8,4.6,10.9,1778,1958.0,8.6,1.0,1689,RS転換1日目 / RS加速+11.3 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 増収+46% / PER22倍
4493,サイバーセキュリティクラウド,情報・通信業,35.0,39.0,2,19,★★★☆☆,0.0,12.0,0,2.6,0.0,9.0,0.0,10.0,8.0,0.0,0.0,監視,,0.0,6.2,4.0,8.2,1864,2027.0,8.2,5.6,272,RS転換0日目 / 25MA上抜け0日目 / 出来高急増5.6倍 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 増収+42% / ROE23% / PER22倍
8616,東海東京フィナンシャル・ホールディングス,証券、商品先物取引業,35.0,39.5,2,20,★★★☆☆,0.0,16.0,8,3.3,0.0,2.0,0.0,12.5,9.0,0.0,0.0,監視,,0.0,8.7,1.8,10.5,886,920.0,7.9,1.5,699,RS転換8日目 / RS加速+3.3 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / RSI過熱(86)⚠ / 増収+43% / PER14倍
8522,名古屋銀行,銀行業,35.0,39.0,2,21,★★★☆☆,0.0,14.0,1,2.8,0.0,2.0,0.0,15.0,8.0,0.0,0.0,監視,,0.0,5.9,3.3,6.6,6707,7180.0,2.9,0.7,1131,RS転換1日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 増収+19% / PER17倍
7177,ＧＭＯフィナンシャルホールディングス,証券、商品先物取引業,35.0,39.2,2,22,★★★☆☆,0.0,14.0,7,-1.2,0.0,3.0,0.0,13.7,8.5,0.0,0.0,監視,,0.0,5.3,2.1,9.3,1154,1205.0,7.0,1.3,252,RS転換7日目 / 25MA上抜け6日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / ROE21% / PER13倍
6176,ブランジスタ,サービス業,34.9,38.4,2,23,★★★☆☆,0.0,9.0,11,-0.7,0.0,8.7,0.0,13.7,7.0,0.0,0.0,監視,,0.0,8.0,2.7,10.3,994,1050.0,5.3,2.2,142,高値圏かつ未過熱 / 出来高増2.2倍 / 買い出来高優勢 / 資金流入増 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / ROE38% / PER7倍
8714,池田泉州ホールディングス,銀行業,34.8,34.8,2,24,★★★☆☆,0.0,18.0,1,8.5,0.0,3.3,0.0,13.5,0.0,0.0,0.0,監視,,0.0,9.5,2.9,5.7,1041,1104.0,4.6,0.6,1039,RS転換1日目 / RS加速+8.5 / 25MA上抜け3日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
7380,十六フィナンシャルグループ,銀行業,34.8,34.8,2,25,★★★☆☆,0.0,18.0,1,7.4,0.0,3.3,0.0,13.5,0.0,0.0,0.0,監視,,0.0,6.3,3.4,5.3,2442,2617.0,4.2,0.7,1318,RS転換1日目 / RS加速+7.4 / 25MA上抜け3日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8550,栃木銀行,銀行業,34.8,38.8,2,26,★★★☆☆,0.0,18.0,1,7.5,0.0,3.3,0.0,9.5,8.0,0.0,0.0,監視,,0.0,9.8,3.4,6.0,1019,1094.0,5.1,0.7,777,RS転換1日目 / RS加速+7.5 / 25MA上抜け2日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 増収+30% / PER14倍
5805,ＳＷＣＣ,非鉄金属,34.6,39.1,2,27,★★★☆☆,0.0,9.0,17,9.5,11.8,3.3,0.0,6.0,9.0,0.0,0.0,監視,,0.0,31.6,5.2,13.0,13149,14670.0,5.6,0.7,7102,RS加速+9.5 / 光通信・電線(+2.9%) / 買い出来高優勢 / 増収+25% / ROE24% / PER23倍
5831,しずおかフィナンシャルグループ,銀行業,34.3,34.3,2,28,★★★☆☆,0.0,16.0,3,4.9,0.0,3.3,0.0,15.0,0.0,0.0,0.0,監視,,0.0,8.2,2.5,7.6,3464,3650.0,5.8,1.0,6329,RS転換3日目 / RS加速+4.9 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
8117,中央自動車工業,卸売業,34.2,33.9,2,29,★★★☆☆,0.0,16.0,7,1.6,0.0,2.0,0.0,13.5,0.0,2.4,0.0,監視,,0.0,4.9,2.5,6.4,2173,2286.0,6.7,1.0,275,RS転換7日目 / 25MA上抜け5日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式取得](3日前)
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,情報・通信業,34.2,33.9,2,30,★★★☆☆,0.0,8.0,7,-6.5,12.5,3.0,0.0,8.0,0.0,2.4,0.0,監視,,0.0,12.3,5.7,12.1,2974,3355.0,1.5,1.1,1383,RS転換7日目 / 生成AI・ソフト(+3.3%) / MA上昇配列 / 開示[自己株式取得](3日前)
8337,千葉興業銀行,銀行業,34.2,37.1,2,31,★★★☆☆,0.0,16.0,0,1.2,0.0,2.0,0.0,12.0,6.5,0.6,0.0,監視,,0.0,1.2,3.1,3.6,2607,2778.0,3.0,1.0,341,RS転換0日目 / 25MA上抜け5日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](11日前) / 増収+24%
6118,アイダエンジニアリング,機械,34.0,34.0,2,32,★★★☆☆,0.0,14.0,8,-0.5,0.0,8.0,0.0,12.0,0.0,0.0,0.0,監視,,0.0,4.5,2.5,7.0,1253,1318.0,4.4,3.2,174,RS転換8日目 / 25MA上抜け10日目 / 高値圏かつ未過熱 / 出来高急増3.2倍 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
4431,スマレジ,情報・通信業,34.0,38.2,2,33,★★★☆☆,0.0,12.0,0,-9.7,0.0,6.7,0.0,11.0,8.5,0.0,0.0,監視,,0.0,7.9,3.8,13.6,3448,3735.0,10.0,2.2,349,RS転換0日目 / 高値圏かつ未過熱 / 出来高増2.2倍 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 増収+17% / ROE26%
7846,パイロットコーポレーション,その他製品,34.0,37.7,2,34,★★★☆☆,0.0,7.5,36,-8.0,0.0,7.7,0.0,15.0,7.5,0.0,0.0,監視,,0.0,5.9,2.0,8.1,1989,2071.5,4.0,2.6,595,高値圏かつ未過熱 / 出来高増2.6倍 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / PER15倍
8345,岩手銀行,銀行業,34.0,34.0,2,35,★★★☆☆,0.0,16.0,2,6.8,0.0,3.0,0.0,15.0,0.0,0.0,0.0,監視,,0.0,11.1,3.5,9.8,2386,2566.0,10.4,1.5,660,RS転換2日目 / RS加速+6.8 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
8341,七十七銀行,銀行業,33.8,38.3,2,36,★★★☆☆,0.0,11.5,43,4.2,0.0,4.3,0.0,13.5,9.0,0.0,0.0,監視,,0.0,8.5,2.7,6.9,3739,3950.0,5.7,0.7,2525,RS加速+4.2 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+39% / PER16倍
8098,稲畑産業,卸売業,33.8,37.3,2,37,★★★☆☆,0.0,12.0,0,-4.2,0.0,3.3,0.0,15.0,7.0,0.0,0.0,監視,,0.0,1.2,1.6,6.0,4222,4365.0,3.3,1.1,401,RS転換0日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 増収+19% / PER11倍
6058,ベクトル,サービス業,33.8,38.0,2,38,★★★☆☆,0.0,14.0,9,-3.9,0.0,2.0,0.0,13.5,8.5,0.0,0.0,監視,,0.0,7.1,3.2,10.7,1916,2047.0,7.7,1.2,662,RS転換9日目 / 25MA上抜け10日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / ROE30% / PER19倍
8393,宮崎銀行,銀行業,33.8,35.3,2,39,★★★☆☆,0.0,18.0,0,4.9,0.0,3.3,0.0,11.0,3.0,0.0,0.0,監視,,0.0,4.7,3.3,4.8,2375,2544.0,4.3,0.9,637,RS転換0日目 / RS加速+4.9 / 25MA上抜け3日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / PER15倍
7806,ＭＴＧ,その他製品,33.8,33.8,2,40,★★★☆☆,0.0,16.0,8,9.6,0.0,4.3,0.0,13.5,0.0,0.0,0.0,監視,,0.0,21.5,4.0,14.5,8501,9250.0,6.6,1.0,1403,RS転換8日目 / RS加速+9.6 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
4373,シンプレクス・ホールディングス,情報・通信業,33.7,33.7,2,41,★★★☆☆,0.0,12.0,0,-12.5,0.0,6.7,0.0,15.0,0.0,0.0,0.0,監視,,0.0,1.0,3.2,10.3,1179,1259.0,8.0,3.5,1201,RS転換0日目 / 高値圏かつ未過熱 / 出来高急増3.5倍 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
8367,南都銀行,銀行業,33.5,33.5,2,42,★★★☆☆,0.0,18.0,1,9.8,0.0,2.0,0.0,13.5,0.0,0.0,0.0,監視,,0.0,7.8,2.9,5.4,1842,1956.0,4.5,0.8,908,RS転換1日目 / RS加速+9.8 / 25MA上抜け3日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8392,大分銀行,銀行業,33.5,33.5,2,43,★★★☆☆,0.0,18.0,1,8.0,0.0,2.0,0.0,13.5,0.0,0.0,0.0,監視,,0.0,9.4,3.6,6.0,2694,2902.0,5.0,1.1,673,RS転換1日目 / RS加速+8.0 / 25MA上抜け3日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
9824,泉州電業,卸売業,33.5,37.0,2,44,★★★☆☆,0.0,16.0,8,3.9,0.0,2.0,0.0,12.0,7.0,0.0,0.0,監視,,0.0,14.4,2.5,8.1,6819,7180.0,3.5,0.6,336,RS転換8日目 / RS加速+3.9 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 増収+26% / PER16倍
2354,ＹＥ　ＤＩＧＩＴＡＬ,情報・通信業,33.5,36.0,2,45,★★★☆☆,0.0,18.0,3,28.0,0.0,2.0,0.0,11.0,5.0,0.0,0.0,監視,,0.0,20.6,7.7,12.5,1269,1499.0,14.3,0.5,1341,RS転換3日目 / RS加速+28.0 / 25MA上抜け6日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / ROE16% / PER22倍
8336,武蔵野銀行,銀行業,33.5,33.5,2,46,★★★☆☆,0.0,18.0,0,3.4,0.0,2.0,0.0,13.5,0.0,0.0,0.0,監視,,0.0,2.9,2.5,3.8,2655,2795.0,3.9,0.7,754,RS転換0日目 / RS加速+3.4 / 25MA上抜け3日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8418,山口フィナンシャルグループ,銀行業,33.5,37.5,2,47,★★★☆☆,0.0,14.0,0,1.8,0.0,2.0,0.0,13.5,8.0,0.0,0.0,監視,,0.0,1.9,2.6,3.6,3030,3198.0,3.0,0.8,1524,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+41% / PER20倍
8334,群馬銀行,銀行業,33.5,37.2,2,48,★★★☆☆,0.0,9.5,35,2.3,0.0,6.7,0.0,13.5,7.5,0.0,0.0,監視,,0.0,7.0,2.6,6.7,2686,2830.5,4.8,2.6,2959,高値圏かつ未過熱 / 出来高増2.6倍 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / PER18倍
5076,インフロニア・ホールディングス,建設業,33.3,37.3,2,49,★★★☆☆,0.0,14.0,1,5.4,0.0,3.3,0.0,12.0,8.0,0.0,0.0,監視,,0.0,3.3,2.7,5.6,2705,2858.0,3.7,0.7,4739,RS転換1日目 / RS加速+5.4 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 増収+61% / ROE24% / PER11倍
7762,シチズン時計,精密機器,33.3,37.3,2,50,★★★☆☆,0.0,13.0,18,14.1,0.0,4.3,0.0,12.0,8.0,0.0,0.0,監視,,0.0,27.2,4.7,10.9,2481,2740.0,8.3,0.6,5324,RS加速+14.1 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 増収+30% / PER22倍
3153,八洲電機,卸売業,33.3,37.3,2,51,★★★☆☆,0.0,16.0,0,1.6,0.0,4.3,0.0,9.0,8.0,0.0,0.0,監視,,0.0,0.4,2.7,5.1,2921,3090.0,8.9,2.0,213,RS転換0日目 / 25MA上抜け2日目 / 高値圏かつ未過熱 / 出来高増2.0倍 / MA上昇配列 / 増収+28% / ROE17% / PER13倍
8706,極東証券,証券、商品先物取引業,33.3,37.8,2,52,★★★☆☆,0.0,12.0,0,-3.2,0.0,4.3,0.0,12.5,9.0,0.0,0.0,監視,,0.0,4.3,1.6,7.4,1905,1970.0,3.7,1.4,281,RS転換0日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / RSI過熱(87)⚠ / 増収+66% / PER13倍
8366,滋賀銀行,銀行業,33.2,36.5,2,53,★★★☆☆,0.0,16.0,1,12.1,0.0,2.0,0.0,12.0,6.5,0.0,0.0,監視,,0.0,11.9,3.1,7.3,2641,2817.0,5.7,0.7,2159,RS転換1日目 / RS加速+12.1 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 増収+31%
8551,北日本銀行,銀行業,33.2,37.2,2,54,★★★☆☆,0.0,11.5,36,3.6,0.0,4.0,0.0,13.7,8.0,0.0,0.0,監視,,0.0,17.0,3.8,13.8,7473,8080.0,7.9,1.4,363,RS加速+3.6 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 増収+23% / PER15倍
8388,阿波銀行,銀行業,33.1,32.9,2,55,★★★☆☆,0.0,11.5,43,8.4,0.0,5.3,0.0,15.0,0.0,1.1,0.0,監視,,0.0,16.9,3.3,13.5,9520,10200.0,13.3,1.4,1570,RS加速+8.4 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 開示[株式分割](6日前)
8331,千葉銀行,銀行業,33.0,37.5,2,56,★★★☆☆,0.0,12.0,0,-0.2,0.0,3.0,0.0,13.5,9.0,0.0,0.0,監視,,0.0,0.6,2.6,3.0,2667,2814.5,2.2,1.5,6489,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 増収+52% / PER19倍
3399,丸千代山岡家,小売業,33.0,33.0,2,57,★★★☆☆,0.0,14.0,7,0.4,0.0,5.3,0.0,13.7,0.0,0.0,0.0,監視,,0.0,6.1,3.1,8.4,3801,4050.0,5.7,1.8,308,RS転換7日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
8343,秋田銀行,銀行業,33.0,35.3,2,58,★★★☆☆,0.0,11.5,43,3.2,0.0,4.3,0.0,13.5,5.0,1.0,0.0,監視,,0.0,18.7,3.6,11.9,8407,9060.0,7.5,0.9,1132,RS加速+3.2 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[株式分割](7日前) / PER21倍
5310,東洋炭素,ガラス・土石製品,33.0,34.2,2,59,★★★☆☆,0.0,14.0,2,4.6,14.7,2.0,0.0,1.0,2.5,0.0,0.0,監視,,0.0,7.2,4.3,0.3,6359,6950.0,0.4,0.7,720,RS転換2日目 / RS加速+4.6 / 25MA上抜け2日目 / 核融合(+4.4%)
6702,富士通,電気機器,32.9,32.9,2,60,★★★☆☆,0.0,2.0,-1,-20.3,19.9,2.0,0.0,9.0,0.0,0.0,0.0,監視,,0.0,-7.3,3.0,6.5,3671,3904.0,7.1,1.2,25701,量子(+6.9%) / MA上昇配列
7184,富山第一銀行,銀行業,32.8,32.8,2,61,★★★☆☆,0.0,16.0,3,6.9,0.0,3.3,0.0,13.5,0.0,0.0,0.0,監視,,0.0,12.1,4.0,9.0,3138,3415.0,7.6,0.8,664,RS転換3日目 / RS加速+6.9 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8360,山梨中央銀行,銀行業,32.8,36.8,2,62,★★★☆☆,0.0,16.0,1,6.1,0.0,3.3,0.0,9.5,8.0,0.0,0.0,監視,,0.0,10.5,3.4,4.9,6904,7410.0,3.9,1.1,942,RS転換1日目 / RS加速+6.1 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 増収+30% / PER23倍
6357,三精テクノロジーズ,機械,32.8,32.8,2,63,★★★☆☆,0.0,13.0,14,5.8,0.0,6.3,0.0,13.5,0.0,0.0,0.0,監視,,0.0,14.0,2.3,11.9,2686,2816.0,9.6,1.8,121,RS加速+5.8 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
3232,三重交通グループホールディングス,不動産業,32.5,32.5,2,64,★★★☆☆,0.0,12.0,0,-1.5,0.0,10.0,0.0,10.5,0.0,0.0,0.0,監視,,0.0,2.9,2.1,10.6,597,623.0,8.9,3.1,184,RS転換0日目 / 高値圏かつ未過熱 / 出来高急増3.1倍 / 買い出来高優勢 / 資金流入増 / MA上昇配列 / 52週高値ブレイク! / RSI過熱(96)⚠
8308,りそなホールディングス,銀行業,32.5,32.5,2,65,★★★☆☆,0.0,16.0,2,6.2,0.0,3.0,0.0,13.5,0.0,0.0,0.0,監視,,0.0,8.0,2.9,6.9,2367,2512.5,5.7,1.3,22698,RS転換2日目 / RS加速+6.2 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
9304,澁澤倉庫,倉庫・運輸関連業,32.5,34.5,2,66,★★★☆☆,0.0,16.0,6,5.1,0.0,2.0,0.0,12.5,4.0,0.0,0.0,監視,,0.0,14.7,3.0,13.1,2048,2180.0,9.6,0.9,496,RS転換6日目 / RS加速+5.1 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / RSI過熱(86)⚠ / PER20倍
8020,兼松,卸売業,32.5,35.8,2,67,★★★☆☆,0.0,14.0,0,-2.1,0.0,3.3,0.0,12.0,6.5,0.0,0.0,監視,,0.0,0.3,2.4,3.9,2137,2244.0,2.7,1.0,1307,RS転換0日目 / 25MA上抜け6日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / ROE18% / PER12倍
8059,第一実業,卸売業,32.3,32.3,2,68,★★★☆☆,0.0,12.0,1,-3.3,0.0,5.3,0.0,15.0,0.0,0.0,0.0,監視,,0.0,2.0,2.2,7.4,3623,3790.0,4.1,1.5,425,RS転換1日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
2705,大戸屋ホールディングス,小売業,32.2,34.7,2,69,★★★☆☆,0.0,12.0,0,-12.3,0.0,4.0,0.0,13.7,5.0,0.0,0.0,監視,,0.0,2.7,3.0,9.5,8986,9560.0,3.5,1.3,163,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / 増収+18% / ROE34%
5302,日本カーボン,ガラス・土石製品,32.0,34.0,2,70,★★★☆☆,0.0,12.0,0,-0.1,0.0,3.0,0.0,15.0,4.0,0.0,0.0,監視,,0.0,3.2,2.5,6.0,4931,5190.0,6.4,1.3,359,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク! / PER15倍
6958,日本シイエムケイ,電気機器,32.0,35.0,2,71,★★★☆☆,0.0,13.0,24,11.9,0.0,4.0,0.0,12.0,6.0,0.0,0.0,監視,,0.0,23.9,4.8,9.6,694,768.0,6.4,2.0,733,RS加速+11.9 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 増収+19% / PER14倍
