code,name,sector,score,stars,linkage,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
6857,アドバンテスト,電気機器,54.5,★★★☆☆,15.7,18.7,0.0,0.0,12.0,7.0,1.1,0.0,,Arista,1.7,21.8,7.5,15.0,29371,34550.0,11.5,0.7,301980,Arista+11.6%連動(β0.36) 未反応+1.7% / HBM・後工程(+6.4%) / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](9日前) / 増収+39% / ROE57%
7729,東京精密,精密機器,53.8,★★★☆☆,20.9,18.7,2.0,0.0,4.7,7.5,0.0,0.0,,HPE,5.1,-0.0,6.3,3.9,16125,18460.0,2.2,0.8,9512,HPE+10.5%連動(β0.34) 未反応+5.1% / HBM・後工程(+6.4%) / 増収+19%
4062,イビデン,電気機器,51.4,★★★☆☆,22.8,18.7,0.0,0.0,5.0,6.0,1.9,-3.0,,HPE,3.8,11.5,9.3,15.0,16670,20480.0,25.4,0.9,154640,HPE+10.5%連動(β0.44) 未反応+3.8% / HBM・後工程(+6.4%) / 伸びすぎ注意(25MA+15%) / 開示[業績予想の修正](8日前) / 開示[株式分割](8日前) / 増収+26%
5802,住友電気工業,非鉄金属,51.0,★★★☆☆,20.5,20.0,1.0,0.0,1.5,8.0,0.0,0.0,,HPE,7.7,-6.8,7.7,-2.0,1920,2270.0,5.0,1.1,58052,HPE+10.5%連動(β0.33) 未反応+7.7% / 光通信・電線(+10.5%) / 増収+16% / ROE16% / PER18倍
6146,ディスコ,機械,50.2,★★★☆☆,21.0,18.7,2.0,0.0,1.5,7.0,0.0,0.0,,HPE,4.8,-9.3,7.7,-2.3,53316,62960.0,3.4,0.7,128774,HPE+10.5%連動(β0.34) 未反応+4.8% / HBM・後工程(+6.4%) / 増収+27% / ROE27%
4980,デクセリアルズ,化学,46.8,★★☆☆☆,21.8,20.0,0.0,0.0,0.0,5.0,0.0,0.0,,HPE,9.1,-18.6,6.3,-12.1,2724,3120.0,-10.0,0.6,6090,HPE+10.5%連動(β0.37) 未反応+9.1% / 光通信・電線(+10.5%) / PER19倍
6315,ＴＯＷＡ,機械,44.599999999999994,★★☆☆☆,19.9,18.7,1.0,0.0,0.0,5.0,0.0,0.0,,SK hynix,18.7,-17.6,8.4,-10.8,2113,2541.0,-10.7,0.9,13554,SK hynix+5.8%連動(β0.55) 未反応+18.7% / HBM・後工程(+6.4%) / 増収+100%
6501,日立製作所,電気機器,43.599999999999994,★★☆☆☆,7.5,18.5,3.3,0.0,7.5,5.5,1.3,0.0,,HPE,-0.5,22.1,3.0,12.2,5333,5669.0,4.7,0.9,66273,HPE+10.5%連動(β0.29) / 量子(+6.2%) / 買い出来高優勢 / MA上昇配列 / RSI過熱(88)⚠ / 開示[自己株式の取得](8日前) / 増収+20%
5805,ＳＷＣＣ,非鉄金属,41.1,★★☆☆☆,4.5,20.0,2.0,0.0,6.0,9.0,2.6,-3.0,,SK hynix,-4.7,21.1,6.1,17.0,11934,13580.0,13.9,1.1,6262,SK hynix+5.8%連動(β0.31) / 光通信・電線(+10.5%) / 伸びすぎ注意(25MA+17%) / 開示[上方修正](5日前) / 増収+25% / ROE24% / PER21倍
6504,富士電機,電気機器,41.099999999999994,★★☆☆☆,18.9,8.7,0.0,0.0,7.0,6.5,0.0,0.0,,HPE,6.2,14.9,5.6,8.8,12868,14490.0,2.8,0.6,15377,HPE+10.5%連動(β0.26) 未反応+6.2% / AIデータセンター・電力(+1.4%) / PER22倍
5803,フジクラ,非鉄金属,41.0,★★☆☆☆,11.4,20.0,3.0,0.0,6.0,4.0,1.6,-5.0,,HPE,-9.8,17.7,7.6,22.8,4914,5800.0,25.3,1.4,253468,HPE+10.5%連動(β0.43) / 光通信・電線(+10.5%) / 過熱⚠25MA+23% / 開示[業績予想の修正](5日前) / ROE39%
2760,東京エレクトロン　デバイス,卸売業,39.5,★☆☆☆☆,18.5,0.0,3.0,0.0,10.0,8.0,0.0,0.0,,Arista,7.7,15.0,5.9,8.9,3799,4305.0,3.7,0.6,1016,Arista+11.6%連動(β0.22) 未反応+7.7% / MA上昇配列 / パーフェクトオーダー / 増収+34% / ROE18% / PER16倍
6871,日本マイクロニクス,電気機器,39.2,★☆☆☆☆,21.7,6.0,3.0,0.0,1.5,7.0,0.0,0.0,,Arista,16.3,-13.8,9.9,-5.8,11179,13950.0,-3.3,1.3,18646,Arista+11.6%連動(β0.34) 未反応+16.3% / 半導体製造装置(-2.3%) / 増収+26% / ROE24%
6834,精工技研,電気機器,38.3,★☆☆☆☆,16.5,0.0,5.7,0.0,5.0,8.5,2.6,0.0,,SK hynix,3.8,9.4,8.6,13.5,19616,23700.0,12.1,4.3,4427,SK hynix+5.8%連動(β0.35) 未反応+3.8% / 出来高急増4.3倍 / 開示[増配](2日前) / 増収+56% / ROE23%
4203,住友ベークライト,化学,37.8,★☆☆☆☆,16.0,0.0,4.3,0.0,13.5,4.0,0.0,0.0,,HPE,3.4,12.5,5.7,9.7,6897,7780.0,4.6,0.9,5614,HPE+10.5%連動(β0.22) 未反応+3.4% / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / PER24倍
6517,デンヨー,電気機器,37.2,★☆☆☆☆,14.8,0.0,3.0,0.0,11.0,7.0,1.4,0.0,,Emerson,8.0,20.1,4.7,9.3,3751,4145.0,-2.7,0.9,271,Emerson+3.5%連動(β0.32) 未反応+8.0% / MA上昇配列 / パーフェクトオーダー / 開示[業績予想の修正](6日前) / 増収+19% / PER15倍
6702,富士通,電気機器,37.1,★☆☆☆☆,0.0,18.5,3.3,0.0,9.0,5.0,1.3,0.0,,,0.0,13.8,4.2,6.6,3391,3701.0,7.7,0.7,33753,量子(+6.2%) / 買い出来高優勢 / MA上昇配列 / 開示[自己株式の取得](8日前) / ROE16% / PER21倍
3132,マクニカホールディングス,卸売業,37.1,★☆☆☆☆,16.1,0.0,2.0,0.0,12.0,7.0,0.0,0.0,,SK hynix,6.1,18.1,6.2,9.8,3219,3676.0,6.6,0.5,4010,SK hynix+5.8%連動(β0.28) 未反応+6.1% / MA上昇配列 / パーフェクトオーダー / 増収+40% / PER24倍
