code,name,sector,score,stars,linkage,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
6501,日立製作所,電気機器,41.400000000000006,★★☆☆☆,8.3,18.1,2.0,0.0,7.0,6.0,0.0,0.0,,Emerson,-1.5,22.9,2.7,6.2,4749,5023.0,6.5,1.0,54229,Emerson+6.9%連動(β0.48) / 量子(+6.0%)
6857,アドバンテスト,電気機器,40.5,★★☆☆☆,20.9,11.4,0.0,0.0,1.2,7.0,0.0,0.0,,Emerson,7.8,-1.8,7.2,-6.3,24300,28380.0,3.2,0.9,249262,Emerson+6.9%連動(β0.51) 未反応+7.8% / HBM・後工程(+2.7%) / 増収+41% / ROE58%
6146,ディスコ,機械,39.7,★☆☆☆☆,20.3,11.4,1.0,0.0,0.0,7.0,0.0,0.0,,Emerson,9.6,-9.5,7.6,-15.6,53166,62650.0,-3.3,1.1,120074,Emerson+6.9%連動(β0.48) 未反応+9.6% / HBM・後工程(+2.7%) / 増収+27% / ROE27%
7729,東京精密,精密機器,38.7,★☆☆☆☆,20.3,11.4,0.0,0.0,1.0,6.0,0.0,0.0,,Emerson,5.1,3.2,6.2,-4.9,15641,17865.0,4.7,0.7,9235,Emerson+6.9%連動(β0.48) 未反応+5.1% / HBM・後工程(+2.7%)
6098,リクルートホールディングス,サービス業,38.6,★☆☆☆☆,18.8,0.0,3.3,0.0,9.5,7.0,0.0,0.0,,Emerson,5.9,24.0,3.3,4.4,11681,12510.0,-2.4,1.0,49330,Emerson+6.9%連動(β0.39) 未反応+5.9% / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / ROE31%
4062,イビデン,電気機器,37.8,★☆☆☆☆,21.4,11.4,0.0,0.0,0.0,5.0,0.0,0.0,,Emerson,7.9,-19.7,10.5,-20.2,13191,16700.0,6.5,0.8,171721,Emerson+6.9%連動(β0.54) 未反応+7.9% / HBM・後工程(+2.7%) / 増収+19%
7012,川崎重工業,輸送用機器,37.599999999999994,★☆☆☆☆,12.7,17.4,1.0,0.0,1.5,5.0,0.0,0.0,,Emerson,1.3,7.1,4.2,-3.4,2504,2734.5,5.0,0.5,44122,Emerson+6.9%連動(β0.51) 未反応+1.3% / 防衛(+5.7%) / PER21倍
8698,マネックスグループ,証券、商品先物取引業,37.0,★☆☆☆☆,19.7,0.0,4.3,0.0,8.0,5.0,0.0,0.0,,Emerson,4.9,31.5,3.3,7.4,694,743.0,1.2,0.5,2539,Emerson+6.9%連動(β0.45) 未反応+4.9% / 買い出来高優勢 / MA上昇配列 / PER17倍
6951,日本電子,電気機器,36.8,★☆☆☆☆,16.8,0.0,2.0,0.0,12.0,6.0,0.0,0.0,,Emerson,3.2,24.0,4.6,7.7,7556,8315.0,3.5,0.7,2792,Emerson+6.9%連動(β0.41) 未反応+3.2% / MA上昇配列 / パーフェクトオーダー / ROE16% / PER19倍
1944,きんでん,建設業,36.0,★☆☆☆☆,0.0,17.7,5.3,0.0,7.0,6.0,0.0,0.0,,,0.0,7.0,3.4,0.6,7263,7795.0,10.0,2.0,4576,AIデータセンター・電力(+5.8%) / 出来高増2.0倍 / MA上昇配列 / パーフェクトオーダー / PER22倍
